County_State,County,State,SVI_CTGY,Metro_status,Census2019,FIPS,Census2019_65PlusPop,Census2019_18to64Pop
ottawa_mi,Ottawa County,MI,1.0,1.0,291830.0,26139,45288.0,177263.0
shelby_tx,Shelby County,TX,4.0,0.0,25274.0,48419,4532.0,14178.0
barnes_nd,Barnes County,ND,1.0,0.0,10415.0,38003,2420.0,5956.0
eagle_co,Eagle County,CO,1.0,0.0,55127.0,08037,6836.0,36485.0
obion_tn,Obion County,TN,4.0,0.0,30069.0,47131,6237.0,17339.0
calvert_md,Calvert County,MD,1.0,1.0,92525.0,24009,14321.0,56894.0
wayne_il,Wayne County,IL,2.0,0.0,16215.0,17191,3604.0,8960.0
monroe_mi,Monroe County,MI,1.0,1.0,150500.0,26115,28228.0,90539.0
york_sc,York County,SC,2.0,1.0,280979.0,45091,41402.0,172061.0
clayton_ga,Clayton County,GA,4.0,1.0,292256.0,13063,28167.0,183467.0
luna_nm,Luna County,NM,4.0,0.0,23709.0,35029,5032.0,12518.0
ozark_mo,Ozark County,MO,3.0,0.0,9174.0,29153,2684.0,4732.0
turner_sd,Turner County,SD,1.0,1.0,8384.0,46125,1792.0,4548.0
muskegon_mi,Muskegon County,MI,3.0,1.0,173566.0,26121,30561.0,103263.0
stone_mo,Stone County,MO,2.0,0.0,31952.0,29209,10098.0,16619.0
lawrence_mo,Lawrence County,MO,4.0,0.0,38355.0,29109,7075.0,21578.0
yukon-koyukuk census area_ak,Yukon-Koyukuk Census Area,AK,4.0,0.0,5230.0,02290,822.0,2949.0
childress_tx,Childress County,TX,3.0,0.0,7306.0,48075,1165.0,4753.0
northampton_va,Northampton County,VA,3.0,0.0,11710.0,51131,3166.0,6242.0
st. mary parish_la,St. Mary Parish,LA,4.0,0.0,49348.0,22101,8411.0,29140.0
calhoun_wv,Calhoun County,WV,3.0,0.0,7109.0,54013,1823.0,4000.0
ferry_wa,Ferry County,WA,4.0,0.0,7627.0,53019,2154.0,4219.0
okfuskee_ok,Okfuskee County,OK,4.0,0.0,11993.0,40107,2152.0,7103.0
lake_ca,Lake County,CA,4.0,0.0,64386.0,06033,14849.0,35909.0
marathon_wi,Marathon County,WI,1.0,1.0,135692.0,55073,24682.0,80286.0
warren_ky,Warren County,KY,3.0,1.0,132896.0,21227,17463.0,85058.0
noxubee_ms,Noxubee County,MS,4.0,0.0,10417.0,28103,1733.0,6129.0
hubbard_mn,Hubbard County,MN,1.0,0.0,21491.0,27057,5423.0,11506.0
la crosse_wi,La Crosse County,WI,1.0,1.0,118016.0,55063,19934.0,74948.0
matagorda_tx,Matagorda County,TX,4.0,0.0,36643.0,48321,6391.0,20887.0
rock_wi,Rock County,WI,2.0,1.0,163354.0,55105,27898.0,98054.0
richland_oh,Richland County,OH,3.0,1.0,121154.0,39139,23940.0,71109.0
wright_mo,Wright County,MO,4.0,0.0,18289.0,29229,3587.0,9999.0
spink_sd,Spink County,SD,1.0,0.0,6376.0,46115,1351.0,3558.0
williams_nd,Williams County,ND,2.0,0.0,37589.0,38105,3456.0,23088.0
washington_or,Washington County,OR,2.0,1.0,601592.0,41067,83361.0,383076.0
unknown_ga,Unknown County,GA,,,,UNK,,
mcpherson_sd,McPherson County,SD,2.0,0.0,2379.0,46089,674.0,1116.0
foard_tx,Foard County,TX,2.0,0.0,1155.0,48155,315.0,609.0
mclean_nd,McLean County,ND,1.0,0.0,9450.0,38055,2291.0,5081.0
jones_nc,Jones County,NC,4.0,1.0,9419.0,37103,2257.0,5447.0
unknown_in,Unknown County,IN,,,,UNK,,
emporia city_va,Emporia city,VA,4.0,0.0,5346.0,51595,1078.0,2995.0
van wert_oh,Van Wert County,OH,1.0,0.0,28275.0,39161,5498.0,16217.0
bond_il,Bond County,IL,2.0,1.0,16426.0,17005,3194.0,10098.0
ben hill_ga,Ben Hill County,GA,4.0,0.0,16700.0,13017,2990.0,9615.0
madison_ia,Madison County,IA,1.0,1.0,16338.0,19121,2880.0,9467.0
tooele_ut,Tooele County,UT,2.0,1.0,72259.0,49045,6748.0,42279.0
san joaquin_ca,San Joaquin County,CA,4.0,1.0,762148.0,06077,99781.0,457796.0
pacific_wa,Pacific County,WA,3.0,0.0,22471.0,53049,7235.0,11798.0
lonoke_ar,Lonoke County,AR,2.0,1.0,73309.0,05085,10116.0,44576.0
jackson_wi,Jackson County,WI,3.0,0.0,20643.0,55053,3975.0,12172.0
benton_ar,Benton County,AR,2.0,1.0,279141.0,05007,37902.0,168585.0
cleveland_nc,Cleveland County,NC,4.0,0.0,97947.0,37045,18575.0,57929.0
nicholas_ky,Nicholas County,KY,4.0,0.0,7269.0,21181,1238.0,4272.0
colfax_ne,Colfax County,NE,3.0,0.0,10709.0,31037,1482.0,6064.0
richmond_ga,Richmond County,GA,4.0,1.0,202518.0,13245,29363.0,127102.0
storey_nv,Storey County,NV,1.0,1.0,4123.0,32029,1327.0,2297.0
winneshiek_ia,Winneshiek County,IA,1.0,0.0,19991.0,19191,4217.0,12068.0
kanawha_wv,Kanawha County,WV,3.0,1.0,178124.0,54039,37741.0,104823.0
hot spring_ar,Hot Spring County,AR,4.0,0.0,33771.0,05059,6531.0,20277.0
dunklin_mo,Dunklin County,MO,4.0,0.0,29131.0,29069,5480.0,16237.0
hays_tx,Hays County,TX,2.0,1.0,230191.0,48209,26187.0,151390.0
ohio_ky,Ohio County,KY,3.0,0.0,23994.0,21183,4343.0,13818.0
waseca_mn,Waseca County,MN,2.0,0.0,18612.0,27161,3460.0,10833.0
ford_ks,Ford County,KS,4.0,0.0,33619.0,20057,3809.0,19790.0
custer_sd,Custer County,SD,1.0,1.0,8972.0,46033,2840.0,4806.0
elkhart_in,Elkhart County,IN,4.0,1.0,206341.0,18039,31210.0,118689.0
chautauqua_ks,Chautauqua County,KS,3.0,0.0,3250.0,20019,903.0,1703.0
park_wy,Park County,WY,1.0,0.0,29194.0,56029,7123.0,16112.0
richardson_ne,Richardson County,NE,1.0,0.0,7865.0,31147,1957.0,4224.0
sheridan_ks,Sheridan County,KS,1.0,0.0,2521.0,20179,598.0,1307.0
johnson_ar,Johnson County,AR,4.0,0.0,26578.0,05071,4485.0,15575.0
park_co,Park County,CO,1.0,1.0,18845.0,08093,4070.0,11947.0
dawes_ne,Dawes County,NE,1.0,0.0,8589.0,31045,1636.0,5456.0
boundary_id,Boundary County,ID,2.0,0.0,12245.0,16021,2825.0,6604.0
choctaw_al,Choctaw County,AL,4.0,0.0,12589.0,01023,2969.0,7140.0
clay_mn,Clay County,MN,1.0,1.0,64222.0,27027,8588.0,39702.0
camden_nj,Camden County,NJ,3.0,1.0,506471.0,34007,81530.0,310718.0
howard_tx,Howard County,TX,4.0,0.0,36664.0,48227,4813.0,23839.0
nelson_ky,Nelson County,KY,2.0,0.0,46233.0,21179,7465.0,27927.0
desoto_ms,DeSoto County,MS,2.0,1.0,184945.0,28033,24505.0,113545.0
rio grande_co,Rio Grande County,CO,4.0,0.0,11267.0,08105,2351.0,6396.0
menard_il,Menard County,IL,1.0,1.0,12196.0,17129,2442.0,7123.0
atchison_ks,Atchison County,KS,2.0,0.0,16073.0,20005,2829.0,9584.0
emmet_mi,Emmet County,MI,1.0,0.0,33415.0,26047,7794.0,19367.0
washington_nc,Washington County,NC,4.0,0.0,11580.0,37187,2932.0,6342.0
mcmullen_tx,McMullen County,TX,4.0,0.0,743.0,48311,189.0,407.0
allen_ky,Allen County,KY,3.0,1.0,21315.0,21003,3851.0,12561.0
lauderdale_ms,Lauderdale County,MS,4.0,0.0,74125.0,28075,13170.0,43667.0
kenedy_tx,Kenedy County,TX,3.0,0.0,404.0,48261,68.0,236.0
cameron parish_la,Cameron Parish,LA,2.0,1.0,6973.0,22023,1183.0,4261.0
lamar_al,Lamar County,AL,3.0,0.0,13805.0,01075,3060.0,7793.0
searcy_ar,Searcy County,AR,2.0,0.0,7881.0,05129,2048.0,4294.0
perry_in,Perry County,IN,2.0,0.0,19169.0,18123,3638.0,11498.0
wayne_ky,Wayne County,KY,3.0,0.0,20333.0,21231,4433.0,11778.0
sargent_nd,Sargent County,ND,1.0,0.0,3898.0,38081,883.0,2173.0
indiana_pa,Indiana County,PA,3.0,0.0,84073.0,42063,16822.0,52182.0
allen_ks,Allen County,KS,2.0,0.0,12369.0,20001,2594.0,7034.0
ramsey_mn,Ramsey County,MN,3.0,1.0,550321.0,27123,81827.0,340541.0
hartley_tx,Hartley County,TX,3.0,0.0,5576.0,48205,861.0,3551.0
christian_il,Christian County,IL,1.0,0.0,32304.0,17021,6532.0,19272.0
marion_mo,Marion County,MO,3.0,0.0,28530.0,29127,5228.0,16711.0
shasta_ca,Shasta County,CA,3.0,1.0,180080.0,06089,38069.0,103194.0
bergen_nj,Bergen County,NJ,1.0,1.0,932202.0,34003,164668.0,571225.0
bourbon_ks,Bourbon County,KS,3.0,0.0,14534.0,20011,2940.0,7884.0
dickson_tn,Dickson County,TN,2.0,1.0,53948.0,47043,8990.0,32628.0
genesee_mi,Genesee County,MI,3.0,1.0,405813.0,26049,72921.0,242419.0
polk_fl,Polk County,FL,4.0,1.0,724777.0,12105,148168.0,417374.0
cass_nd,Cass County,ND,1.0,1.0,181923.0,38017,22672.0,118282.0
telfair_ga,Telfair County,GA,4.0,0.0,15860.0,13271,2976.0,10342.0
los alamos_nm,Los Alamos County,NM,1.0,0.0,19369.0,35028,3503.0,11600.0
russell_ks,Russell County,KS,1.0,0.0,6856.0,20167,1694.0,3673.0
giles_tn,Giles County,TN,3.0,0.0,29464.0,47055,6051.0,17279.0
linn_ia,Linn County,IA,1.0,1.0,226706.0,19113,36853.0,137614.0
st. louis city_mo,St. Louis city,MO,4.0,1.0,300576.0,29510,43008.0,201261.0
richland_nd,Richland County,ND,1.0,0.0,16177.0,38077,3021.0,9620.0
gulf_fl,Gulf County,FL,3.0,1.0,13639.0,12045,3614.0,7533.0
rankin_ms,Rankin County,MS,2.0,1.0,155271.0,28121,24326.0,95548.0
winona_mn,Winona County,MN,1.0,0.0,50484.0,27169,8896.0,32617.0
rockingham_nc,Rockingham County,NC,4.0,1.0,91010.0,37157,18996.0,53699.0
starke_in,Starke County,IN,2.0,0.0,22995.0,18149,4373.0,13438.0
rock_ne,Rock County,NE,1.0,0.0,1357.0,31149,362.0,706.0
chester_tn,Chester County,TN,3.0,1.0,17297.0,47023,2985.0,10543.0
nowata_ok,Nowata County,OK,3.0,0.0,10076.0,40105,1993.0,5832.0
harrison_wv,Harrison County,WV,2.0,0.0,67256.0,54033,13300.0,39709.0
rice_ks,Rice County,KS,2.0,0.0,9537.0,20159,1874.0,5510.0
buchanan_mo,Buchanan County,MO,3.0,1.0,87364.0,29021,14600.0,53217.0
carroll_ky,Carroll County,KY,4.0,0.0,10631.0,21041,1668.0,6225.0
navajo_az,Navajo County,AZ,4.0,0.0,110924.0,04017,20829.0,60975.0
rabun_ga,Rabun County,GA,3.0,0.0,17137.0,13241,4819.0,9479.0
pawnee_ks,Pawnee County,KS,2.0,0.0,6414.0,20145,1380.0,3984.0
shelby_al,Shelby County,AL,1.0,1.0,217702.0,01117,34724.0,132478.0
pope_il,Pope County,IL,2.0,0.0,4177.0,17151,1183.0,2494.0
tattnall_ga,Tattnall County,GA,4.0,0.0,25286.0,13267,3803.0,16324.0
woodford_il,Woodford County,IL,1.0,1.0,38459.0,17203,7172.0,22083.0
randolph_mo,Randolph County,MO,3.0,0.0,24748.0,29175,4249.0,15154.0
venango_pa,Venango County,PA,2.0,0.0,50668.0,42121,11701.0,29291.0
jewell_ks,Jewell County,KS,1.0,0.0,2879.0,20089,871.0,1422.0
southeast fairbanks census area_ak,Southeast Fairbanks Census Area,AK,3.0,0.0,6893.0,02240,1078.0,4097.0
hudson_nj,Hudson County,NJ,3.0,1.0,672391.0,34017,81907.0,453769.0
lee_ky,Lee County,KY,4.0,0.0,7403.0,21129,1274.0,4760.0
linn_or,Linn County,OR,3.0,1.0,129749.0,41043,24742.0,76111.0
buncombe_nc,Buncombe County,NC,2.0,1.0,261191.0,37021,53494.0,160283.0
moore_tn,Moore County,TN,1.0,0.0,6488.0,47127,1431.0,3803.0
san benito_ca,San Benito County,CA,3.0,1.0,62808.0,06069,8252.0,38570.0
henderson_ky,Henderson County,KY,3.0,1.0,45210.0,21101,8260.0,26653.0
harrison_ia,Harrison County,IA,1.0,1.0,14049.0,19085,2790.0,8040.0
jefferson_ky,Jefferson County,KY,3.0,1.0,766757.0,21111,127741.0,470441.0
sumter_ga,Sumter County,GA,4.0,0.0,29524.0,13261,5174.0,17668.0
la salle parish_la,La Salle Parish,LA,4.0,0.0,14892.0,22059,2558.0,8958.0
potter_tx,Potter County,TX,4.0,1.0,117415.0,48375,15203.0,70198.0
riverside_ca,Riverside County,CA,4.0,1.0,2470546.0,06065,365942.0,1490450.0
miami-dade_fl,Miami-Dade County,FL,4.0,1.0,2716940.0,12086,452607.0,1714654.0
mercer_il,Mercer County,IL,1.0,1.0,15437.0,17131,3365.0,8808.0
edmonson_ky,Edmonson County,KY,3.0,1.0,12150.0,21061,2601.0,7387.0
sabine_tx,Sabine County,TX,3.0,0.0,10542.0,48403,3267.0,5369.0
richland_sc,Richland County,SC,3.0,1.0,415759.0,45079,54857.0,271978.0
grainger_tn,Grainger County,TN,3.0,1.0,23320.0,47057,4880.0,13777.0
san miguel_nm,San Miguel County,NM,4.0,0.0,27277.0,35047,6167.0,16350.0
albemarle_va,Albemarle County,VA,1.0,1.0,109330.0,51003,21155.0,66622.0
mason_wv,Mason County,WV,3.0,0.0,26516.0,54053,5737.0,15293.0
miami_ks,Miami County,KS,1.0,1.0,34237.0,20121,5841.0,20027.0
allen parish_la,Allen Parish,LA,4.0,0.0,25627.0,22003,3906.0,15987.0
phillips_mt,Phillips County,MT,2.0,0.0,3954.0,30071,916.0,2099.0
butler_ia,Butler County,IA,1.0,0.0,14439.0,19023,3301.0,7928.0
crawford_mi,Crawford County,MI,2.0,0.0,14029.0,26039,3620.0,7875.0
muscatine_ia,Muscatine County,IA,2.0,0.0,42664.0,19139,7341.0,24767.0
warren_ia,Warren County,IA,1.0,1.0,51466.0,19181,8240.0,30550.0
berrien_mi,Berrien County,MI,3.0,1.0,153401.0,26021,31122.0,89143.0
catahoula parish_la,Catahoula Parish,LA,4.0,0.0,9494.0,22025,1700.0,5782.0
morris_nj,Morris County,NJ,1.0,1.0,491845.0,34027,86486.0,302882.0
kent_tx,Kent County,TX,2.0,0.0,762.0,48263,201.0,396.0
san augustine_tx,San Augustine County,TX,4.0,0.0,8237.0,48405,2227.0,4407.0
effingham_ga,Effingham County,GA,1.0,1.0,64296.0,13103,7632.0,39707.0
sangamon_il,Sangamon County,IL,2.0,1.0,194672.0,17167,35833.0,115873.0
terrell_ga,Terrell County,GA,4.0,1.0,8531.0,13273,1713.0,4855.0
carter_mt,Carter County,MT,1.0,0.0,1252.0,30011,327.0,654.0
blount_tn,Blount County,TN,1.0,1.0,133088.0,47009,27372.0,79194.0
sevier_tn,Sevier County,TN,3.0,0.0,98250.0,47155,19972.0,58255.0
clay_ga,Clay County,GA,4.0,0.0,2834.0,13061,775.0,1512.0
laurens_ga,Laurens County,GA,4.0,0.0,47546.0,13175,8594.0,27320.0
massac_il,Massac County,IL,4.0,0.0,13772.0,17127,2948.0,7848.0
roanoke city_va,Roanoke city,VA,4.0,1.0,99143.0,51770,16751.0,60309.0
adair_ky,Adair County,KY,3.0,0.0,19202.0,21001,3695.0,11690.0
uintah_ut,Uintah County,UT,2.0,0.0,35734.0,49047,4022.0,19959.0
ford_il,Ford County,IL,2.0,1.0,12961.0,17053,2496.0,7530.0
montgomery_ky,Montgomery County,KY,4.0,0.0,28157.0,21173,4596.0,16991.0
northwest arctic borough_ak,Northwest Arctic Borough,AK,4.0,0.0,7621.0,02188,557.0,4305.0
waushara_wi,Waushara County,WI,2.0,0.0,24443.0,55137,6120.0,13863.0
nicollet_mn,Nicollet County,MN,2.0,1.0,34274.0,27103,5723.0,21028.0
pope_mn,Pope County,MN,1.0,0.0,11249.0,27121,2783.0,6102.0
lafayette parish_la,Lafayette Parish,LA,3.0,1.0,244390.0,22055,33640.0,152952.0
washington_vt,Washington County,VT,1.0,0.0,58409.0,50023,11771.0,35848.0
clay_il,Clay County,IL,3.0,0.0,13184.0,17025,2738.0,7462.0
jackson_tx,Jackson County,TX,3.0,0.0,14760.0,48239,2720.0,8294.0
grimes_tx,Grimes County,TX,4.0,0.0,28880.0,48185,5134.0,17364.0
buchanan_va,Buchanan County,VA,4.0,0.0,21004.0,51027,4844.0,12521.0
ottawa_ok,Ottawa County,OK,4.0,0.0,31127.0,40115,5749.0,17700.0
lee_sc,Lee County,SC,4.0,0.0,16828.0,45061,3310.0,10191.0
rapides parish_la,Rapides Parish,LA,4.0,1.0,129648.0,22079,21708.0,76029.0
sumner_ks,Sumner County,KS,1.0,1.0,22836.0,20191,4383.0,12900.0
chouteau_mt,Chouteau County,MT,2.0,0.0,5635.0,30015,1193.0,3176.0
howard_in,Howard County,IN,2.0,1.0,82544.0,18067,16415.0,47407.0
macomb_mi,Macomb County,MI,2.0,1.0,873972.0,26099,152268.0,539903.0
calumet_wi,Calumet County,WI,1.0,1.0,50089.0,55015,7862.0,30561.0
oscoda_mi,Oscoda County,MI,3.0,0.0,8241.0,26135,2275.0,4371.0
cuming_ne,Cuming County,NE,1.0,0.0,8846.0,31039,1978.0,4718.0
habersham_ga,Habersham County,GA,3.0,0.0,45328.0,13137,8500.0,26729.0
hughes_ok,Hughes County,OK,4.0,0.0,13279.0,40063,2519.0,7867.0
union_ga,Union County,GA,2.0,0.0,24511.0,13291,8263.0,12474.0
wakulla_fl,Wakulla County,FL,2.0,1.0,33739.0,12129,5366.0,21385.0
miami_in,Miami County,IN,3.0,0.0,35516.0,18103,6399.0,21602.0
greenville_sc,Greenville County,SC,3.0,1.0,523542.0,45045,84528.0,319041.0
payne_ok,Payne County,OK,3.0,0.0,81784.0,40119,10648.0,55606.0
new madrid_mo,New Madrid County,MO,4.0,0.0,17076.0,29143,3335.0,9776.0
union_il,Union County,IL,3.0,0.0,16653.0,17181,3643.0,9499.0
scott_ks,Scott County,KS,2.0,0.0,4823.0,20171,972.0,2584.0
suwannee_fl,Suwannee County,FL,4.0,0.0,44417.0,12121,9650.0,25426.0
goodhue_mn,Goodhue County,MN,1.0,0.0,46340.0,27049,9337.0,26760.0
whitfield_ga,Whitfield County,GA,4.0,1.0,104628.0,13313,15045.0,62630.0
callaway_mo,Callaway County,MO,2.0,1.0,44743.0,29027,7478.0,27932.0
harvey_ks,Harvey County,KS,2.0,1.0,34429.0,20079,6822.0,19338.0
jay_in,Jay County,IN,3.0,0.0,20436.0,18075,3775.0,11505.0
san juan_nm,San Juan County,NM,4.0,1.0,123958.0,35045,19397.0,72303.0
unknown_oh,Unknown County,OH,,,,UNK,,
trego_ks,Trego County,KS,1.0,0.0,2803.0,20195,764.0,1546.0
haskell_ks,Haskell County,KS,2.0,0.0,3968.0,20081,620.0,2239.0
macon_nc,Macon County,NC,2.0,0.0,35858.0,37113,10350.0,18910.0
st. charles parish_la,St. Charles Parish,LA,2.0,1.0,53100.0,22089,7466.0,32791.0
ionia_mi,Ionia County,MI,2.0,0.0,64697.0,26067,9844.0,40603.0
douglas_nv,Douglas County,NV,1.0,0.0,48905.0,32005,14501.0,26586.0
cocke_tn,Cocke County,TN,3.0,0.0,36004.0,47029,7774.0,20952.0
maverick_tx,Maverick County,TX,4.0,0.0,58722.0,48323,7003.0,33544.0
harford_md,Harford County,MD,1.0,1.0,255441.0,24025,42293.0,156543.0
seminole_ga,Seminole County,GA,4.0,0.0,8090.0,13253,1876.0,4530.0
meriwether_ga,Meriwether County,GA,4.0,1.0,21167.0,13199,4409.0,12309.0
greenwood_ks,Greenwood County,KS,1.0,0.0,5982.0,20073,1517.0,3165.0
wilcox_ga,Wilcox County,GA,4.0,0.0,8635.0,13315,1569.0,5429.0
galveston_tx,Galveston County,TX,3.0,1.0,342139.0,48167,50987.0,208858.0
bladen_nc,Bladen County,NC,4.0,0.0,32722.0,37017,7459.0,18618.0
grant_nm,Grant County,NM,4.0,0.0,26998.0,35017,7720.0,14038.0
crane_tx,Crane County,TX,2.0,0.0,4797.0,48103,594.0,2816.0
monroe_ar,Monroe County,AR,4.0,0.0,6701.0,05095,1612.0,3716.0
whiteside_il,Whiteside County,IL,2.0,0.0,55175.0,17195,11732.0,31358.0
camden_nc,Camden County,NC,2.0,0.0,10867.0,37029,1833.0,6574.0
essex_ny,Essex County,NY,2.0,0.0,36885.0,36031,8949.0,22028.0
orange_ny,Orange County,NY,3.0,1.0,384940.0,36071,55137.0,231803.0
madison_mt,Madison County,MT,1.0,0.0,8600.0,30057,2540.0,4743.0
washington_ga,Washington County,GA,4.0,0.0,20374.0,13303,3627.0,12350.0
pierce_wa,Pierce County,WA,2.0,1.0,904980.0,53053,128408.0,566119.0
elmore_al,Elmore County,AL,3.0,1.0,81209.0,01051,12657.0,50423.0
towns_ga,Towns County,GA,2.0,0.0,12037.0,13281,4206.0,6299.0
wilson_tx,Wilson County,TX,2.0,1.0,51070.0,48493,8411.0,30497.0
jim wells_tx,Jim Wells County,TX,4.0,0.0,40482.0,48249,6358.0,23056.0
little river_ar,Little River County,AR,3.0,1.0,12259.0,05081,2567.0,6940.0
lewis_wa,Lewis County,WA,4.0,0.0,80707.0,53041,17200.0,46299.0
montgomery_ga,Montgomery County,GA,4.0,0.0,9172.0,13209,1606.0,5736.0
contra costa_ca,Contra Costa County,CA,2.0,1.0,1153526.0,06013,187704.0,707175.0
chattahoochee_ga,Chattahoochee County,GA,3.0,1.0,10907.0,13053,530.0,7917.0
posey_in,Posey County,IN,1.0,1.0,25427.0,18129,5003.0,14897.0
trousdale_tn,Trousdale County,TN,3.0,1.0,11284.0,47169,1463.0,7805.0
jackson_fl,Jackson County,FL,4.0,0.0,46414.0,12063,9570.0,28077.0
washtenaw_mi,Washtenaw County,MI,1.0,1.0,367601.0,26161,53369.0,246468.0
jack_tx,Jack County,TX,3.0,0.0,8935.0,48237,1515.0,5480.0
llano_tx,Llano County,TX,2.0,0.0,21795.0,48299,8119.0,10380.0
laporte_in,LaPorte County,IN,3.0,1.0,109888.0,18091,20303.0,66276.0
clearwater_mn,Clearwater County,MN,4.0,0.0,8818.0,27029,1804.0,4835.0
scott_il,Scott County,IL,1.0,0.0,4951.0,17171,972.0,2936.0
upshur_tx,Upshur County,TX,3.0,1.0,41753.0,48459,7825.0,23996.0
roosevelt_mt,Roosevelt County,MT,4.0,0.0,11004.0,30085,1293.0,6027.0
tulsa_ok,Tulsa County,OK,3.0,1.0,651552.0,40143,96463.0,391672.0
knox_ky,Knox County,KY,4.0,0.0,31145.0,21121,5523.0,18428.0
stanton_ne,Stanton County,NE,1.0,0.0,5920.0,31167,1109.0,3368.0
pierce_ga,Pierce County,GA,3.0,0.0,19465.0,13229,3395.0,11301.0
linn_ks,Linn County,KS,2.0,1.0,9703.0,20107,2237.0,5347.0
jo daviess_il,Jo Daviess County,IL,1.0,0.0,21235.0,17085,6125.0,11132.0
bexar_tx,Bexar County,TX,4.0,1.0,2003554.0,48029,247843.0,1249271.0
dallas_ia,Dallas County,IA,1.0,1.0,93453.0,19049,11351.0,56489.0
sandoval_nm,Sandoval County,NM,2.0,1.0,146748.0,35043,27090.0,86128.0
idaho_id,Idaho County,ID,3.0,0.0,16667.0,16049,4773.0,8673.0
cochise_az,Cochise County,AZ,4.0,1.0,125922.0,04003,29118.0,69831.0
newport_ri,Newport County,RI,1.0,1.0,82082.0,44005,18687.0,49705.0
erie_pa,Erie County,PA,3.0,1.0,269728.0,42049,50250.0,162462.0
summit_ut,Summit County,UT,1.0,0.0,42145.0,49043,5635.0,26407.0
cedar_ne,Cedar County,NE,1.0,0.0,8402.0,31027,1850.0,4433.0
westmoreland_va,Westmoreland County,VA,2.0,0.0,18015.0,51193,4619.0,9951.0
nemaha_ks,Nemaha County,KS,1.0,0.0,10231.0,20131,2047.0,5421.0
phillips_ks,Phillips County,KS,1.0,0.0,5234.0,20147,1298.0,2770.0
anne arundel_md,Anne Arundel County,MD,1.0,1.0,579234.0,24003,87001.0,363316.0
henry_in,Henry County,IN,2.0,0.0,47972.0,18065,9264.0,28970.0
ellis_ok,Ellis County,OK,2.0,0.0,3859.0,40045,895.0,2086.0
king george_va,King George County,VA,1.0,0.0,26836.0,51099,3604.0,16642.0
saline_il,Saline County,IL,4.0,0.0,23491.0,17165,4813.0,13654.0
edgefield_sc,Edgefield County,SC,4.0,1.0,27260.0,45037,5302.0,17117.0
anderson_sc,Anderson County,SC,3.0,1.0,202558.0,45007,37126.0,119532.0
hancock_ga,Hancock County,GA,4.0,0.0,8457.0,13141,2015.0,5160.0
arapahoe_co,Arapahoe County,CO,2.0,1.0,656590.0,08005,88508.0,415201.0
erie_ny,Erie County,NY,2.0,1.0,918702.0,36029,168935.0,564494.0
warren_va,Warren County,VA,2.0,1.0,40164.0,51187,6742.0,24736.0
chatham_ga,Chatham County,GA,3.0,1.0,289430.0,13051,46192.0,182892.0
montmorency_mi,Montmorency County,MI,2.0,0.0,9328.0,26119,3064.0,4884.0
rio blanco_co,Rio Blanco County,CO,2.0,0.0,6324.0,08103,1034.0,3751.0
ingham_mi,Ingham County,MI,3.0,1.0,292406.0,26065,40647.0,194240.0
scott_ky,Scott County,KY,2.0,1.0,57004.0,21209,7050.0,35668.0
benton_in,Benton County,IN,2.0,1.0,8748.0,18007,1571.0,4986.0
page_va,Page County,VA,2.0,0.0,23902.0,51139,5237.0,13940.0
fremont_wy,Fremont County,WY,3.0,0.0,39261.0,56013,7387.0,21873.0
edwards_tx,Edwards County,TX,2.0,0.0,1932.0,48137,561.0,951.0
peach_ga,Peach County,GA,4.0,1.0,27546.0,13225,4546.0,17275.0
lawrence_in,Lawrence County,IN,2.0,0.0,45370.0,18093,9342.0,26350.0
jefferson davis_ms,Jefferson Davis County,MS,4.0,0.0,11128.0,28065,2570.0,6349.0
unknown_il,Unknown County,IL,,,,UNK,,
adams_wa,Adams County,WA,4.0,0.0,19983.0,53001,2264.0,10550.0
mingo_wv,Mingo County,WV,4.0,0.0,23424.0,54059,4635.0,13544.0
klickitat_wa,Klickitat County,WA,3.0,0.0,22425.0,53039,5500.0,12640.0
johnson_ky,Johnson County,KY,4.0,0.0,22188.0,21115,4160.0,13109.0
hill_mt,Hill County,MT,3.0,0.0,16484.0,30041,2520.0,9371.0
creek_ok,Creek County,OK,2.0,1.0,71522.0,40037,13047.0,41706.0
marquette_mi,Marquette County,MI,2.0,0.0,66699.0,26103,13088.0,41717.0
fayette_oh,Fayette County,OH,3.0,0.0,28525.0,39047,5216.0,16645.0
spencer_ky,Spencer County,KY,1.0,1.0,19351.0,21215,2818.0,12186.0
nevada_ca,Nevada County,CA,1.0,0.0,99755.0,06057,28306.0,54531.0
boone_ar,Boone County,AR,2.0,0.0,37432.0,05009,7841.0,21049.0
polk_tx,Polk County,TX,4.0,0.0,51353.0,48373,9733.0,31414.0
washburn_wi,Washburn County,WI,1.0,0.0,15720.0,55129,4304.0,8454.0
perquimans_nc,Perquimans County,NC,3.0,0.0,13463.0,37143,3671.0,7286.0
rockland_ny,Rockland County,NY,3.0,1.0,325789.0,36087,51769.0,181452.0
hudspeth_tx,Hudspeth County,TX,4.0,1.0,4886.0,48229,775.0,3094.0
piute_ut,Piute County,UT,2.0,0.0,1479.0,49031,416.0,707.0
sanpete_ut,Sanpete County,UT,3.0,0.0,30939.0,49039,4488.0,18660.0
tuscola_mi,Tuscola County,MI,2.0,0.0,52245.0,26157,10880.0,30771.0
franklin_ne,Franklin County,NE,1.0,0.0,2979.0,31061,843.0,1540.0
seminole_ok,Seminole County,OK,4.0,0.0,24258.0,40133,4452.0,13859.0
