County_State,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,socio_std,hh_std,minority_std,housing_std,overall_std,null_pct,uninsured_pct,socio_wgt,hh_wgt,minority_wgt,housing_wgt,overall_wgt,count,county_svi
harper_ok,7.0,0.403,0.099,0.303,harper_ok,OK,Donald Trump,REP,1327,160,1487,0.892,0.108,harper_ok,Harper County,OK,2.0,0.0,3688.0,723.0,2022.0,harper_ok,695.0,18.8,5.0,0.0,1557.0,42.2,6.0,0.0,1859.0,50.4,7.0,41.9,harper_ok,0.0488610785799904,0.3072378964255549,0.0252437120883597,0.2959948986046888,0.1523815113457009,0.0,0.1338705484793345,0.4949355081881986,0.5510979984403431,0.6301490252144528,0.4071173121913179,0.5179357161424487,2,harper_ok
harris_ga,12.0,0.208,0.075,0.133,harris_ga,GA,Donald Trump,REP,14319,5672,19991,0.716,0.284,harris_ga,Harris County,GA,1.0,1.0,35236.0,6807.0,20914.0,harris_ga,1510.0,4.3,1.0,0.0,6894.0,19.6,1.0,0.0,19742.0,56.0,3.0,29.9,harris_ga,0.2447004127499583,0.2097594741602867,0.0557325308953397,0.2690024962709454,0.239849042107739,0.0,0.0767192616850253,0.3924838612682346,0.6503169544507293,0.2397037362310211,0.4487845370646025,0.4053570884191724,5,harris_ga
harris_tx,141.0,0.162,0.063,0.1,harris_tx,TX,Joe Biden,DEM,918193,722625,1640818,0.44,0.56,harris_tx,Harris County,TX,3.0,1.0,4713325.0,514167.0,2953278.0,harris_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3465486.0,73.5,12.0,34.0,harris_tx,0.3150063275779486,0.2616725324965587,0.1943756843612722,0.2864555538521959,0.3137803501511242,0.0038167938931297,0.2009176493780398,0.5674307563111514,0.421383826511307,0.8075842235196664,0.4915194689670493,0.5852612798700051,783,harris_tx
harrison_ia,15.0,0.255,0.072,0.183,harrison_ia,IA,Donald Trump,REP,5569,2586,8155,0.683,0.317,harrison_ia,Harrison County,IA,1.0,1.0,14049.0,2790.0,8040.0,harrison_ia,2268.0,16.1,1.0,0.0,6864.0,48.9,3.0,0.0,8207.0,58.4,4.0,43.1,harrison_ia,0.1406985252232588,0.3137952118818896,0.0682678035387106,0.1745606714010919,0.1956483375855772,0.0,0.0501308067595276,0.2986622569468995,0.6218838435975395,0.0897475924485611,0.5275761578165877,0.3449246411652407,5,harrison_ia
harrison_in,14.0,0.187,0.038,0.148,harrison_in,IN,Donald Trump,REP,14565,5671,20236,0.72,0.28,harrison_in,Harrison County,IN,1.0,1.0,40515.0,7336.0,24159.0,harrison_in,6692.0,16.5,1.0,0.0,19244.0,47.5,3.0,0.0,22884.0,56.5,4.0,43.9,harrison_in,0.1880999884813039,0.1690354124633849,0.0801915623159111,0.245325079571304,0.1549922535698693,0.0,0.0706587429492345,0.5231804013900081,0.6689044520547944,0.0882569399677679,0.4694496449435938,0.4320950367647058,6,harrison_in
harrison_ky,4.0,0.353,0.072,0.28,harrison_ky,KY,Donald Trump,REP,6334,2525,8859,0.715,0.285,harrison_ky,Harrison County,KY,3.0,0.0,18886.0,3409.0,11199.0,harrison_ky,2751.0,14.6,9.0,0.0,8362.0,44.3,10.0,0.0,10408.0,55.1,11.0,44.9,harrison_ky,0.1334511221384068,0.1867530374585645,0.1121289124178059,0.2778610498072733,0.1934904209515293,0.0,0.0756910220698521,0.6536557692307692,0.7160442414827513,0.0814834154703235,0.5079854563959717,0.5179935558174417,5,harrison_ky
harrison_mo,13.0,0.378,0.122,0.256,harrison_mo,MO,Donald Trump,REP,3198,628,3826,0.836,0.164,harrison_mo,Harrison County,MO,3.0,0.0,8352.0,1905.0,4425.0,harrison_mo,1268.0,15.2,9.0,0.0,2679.0,32.1,9.0,0.0,3363.0,40.3,10.0,40.4,harrison_mo,0.1758974985609516,0.1366066372228426,0.1124208165777139,0.2523154837367959,0.1655654050015683,0.0,0.1338555061959317,0.6484788870703764,0.9127711012391864,0.2782989946223989,0.6313507131166706,0.6910048164601356,3,harrison_mo
harrison_ms,13.0,0.221,0.077,0.144,harrison_ms,MS,Donald Trump,REP,46822,29043,75865,0.617,0.383,harrison_ms,Harrison County,MS,4.0,1.0,208080.0,32081.0,126493.0,harrison_ms,33435.0,16.1,13.0,0.0,103651.0,49.8,15.0,0.0,131553.0,63.2,16.0,30.4,harrison_ms,0.2194564311168902,0.229787522638314,0.2357296200266909,0.2639013459240965,0.2484674363982474,0.0222222222222222,0.152449230495771,0.674127677464907,0.7014467336187189,0.4601181180350856,0.5624002211985207,0.6469039628109987,44,harrison_ms
harrison_oh,16.0,0.254,0.073,0.181,harrison_oh,OH,Donald Trump,REP,5792,1863,7655,0.757,0.243,harrison_oh,Harrison County,OH,3.0,0.0,15040.0,3280.0,8652.0,harrison_oh,1633.0,10.9,9.0,0.0,4920.0,32.7,10.0,0.0,6897.0,45.9,11.0,48.3,harrison_oh,0.1660559544250069,0.1717769047340183,0.1302807545265224,0.3042673709092054,0.245539691292467,0.0,0.0905468086496374,0.654987842163716,0.7630121317044489,0.1337309531586855,0.689176180832299,0.6164155549748481,5,harrison_oh
harrison_tx,12.0,0.293,0.104,0.189,harrison_tx,TX,Donald Trump,REP,21466,8244,29710,0.723,0.277,harrison_tx,Harrison County,TX,3.0,0.0,66553.0,11607.0,38360.0,harrison_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31127.0,46.8,11.0,33.8,harrison_tx,0.2160596676846467,0.1768418609696493,0.2457343982951806,0.2339257442996684,0.2284976307377108,0.0,0.1471978392977717,0.6035506804711531,0.5916556725935929,0.515479573861505,0.6027089999249756,0.6174509760672219,14,harrison_tx
harrison_wv,21.0,0.229,0.087,0.142,harrison_wv,WV,Donald Trump,REP,20683,9782,30465,0.679,0.321,harrison_wv,Harrison County,WV,2.0,0.0,67256.0,13300.0,39709.0,harrison_wv,6567.0,9.8,5.0,0.0,17212.0,25.6,5.0,0.0,38171.0,56.8,8.0,46.4,harrison_wv,0.2194466084518942,0.1655127601965443,0.0845133294643091,0.2864519429259655,0.209786067695484,0.0,0.0667360612235922,0.5590496239499186,0.6821335850107757,0.0766241405093169,0.5123708029732147,0.4697302071574132,22,harrison_wv
harrisonburg city_va,3.0,0.152,0.05,0.102,harrisonburg city_va,VA,Joe Biden,DEM,11022,6064,17086,0.355,0.645,harrisonburg city_va,Harrisonburg city,VA,4.0,1.0,53016.0,5176.0,39041.0,harrisonburg city_va,241.0,0.5,13.0,0.0,2560.0,4.8,13.0,0.0,22587.0,42.6,14.0,1.9,harrisonburg city_va,0.1942762695469801,0.2258435468114235,0.1768978678118072,0.3582663313539498,0.301146291541322,0.0,0.1397051937592478,0.6163052499484931,0.2406890599539248,0.6508249779925456,0.6813923058193329,0.5804687063362739,11,harrisonburg city_va
hart_ga,8.0,0.309,0.11,0.199,hart_ga,GA,Donald Trump,REP,9465,3263,12728,0.744,0.256,hart_ga,Hart County,GA,3.0,0.0,26205.0,5788.0,14995.0,hart_ga,2538.0,9.7,9.0,0.0,7117.0,27.2,9.0,0.0,11796.0,45.0,10.0,38.0,hart_ga,0.1055932431550428,0.1489227484301844,0.2000966066678793,0.2747642680553642,0.1939993118544496,0.0,0.1097108969607116,0.6825211735788693,0.8014339315672427,0.3577970465451991,0.522246342319847,0.6455916702430651,5,hart_ga
hart_ky,10.0,0.385,0.08,0.305,hart_ky,KY,Donald Trump,REP,6345,2025,8370,0.758,0.242,hart_ky,Hart County,KY,4.0,0.0,19035.0,3186.0,11174.0,hart_ky,1750.0,9.2,13.0,0.0,6187.0,32.5,13.0,0.0,7527.0,39.5,14.0,42.5,hart_ky,0.0966068475833882,0.1541907163223519,0.100923946613279,0.2618254284824146,0.1836301799813962,0.0,0.0877221237987867,0.8058254737746282,0.8130313201266979,0.1460613947495571,0.6521325602619853,0.7036400654963225,5,hart_ky
hartford_ct,60.0,0.102,0.019,0.083,hartford_ct,CT,Joe Biden,DEM,28301,4386,32687,0.134,0.866,hartford_ct,Hartford County,CT,3.0,1.0,891720.0,155502.0,549955.0,hartford_ct,97341.0,10.9,9.0,0.0,628177.0,70.4,12.0,0.0,773043.0,86.7,12.0,51.2,hartford_ct,0.3220301311671781,0.2632546438215993,0.2540596940206842,0.2937187305344136,0.3199541737616153,0.0044642857142857,0.0428509159187687,0.3937819748974551,0.44032580700323,0.5565943852335341,0.442241430375644,0.4277448127368032,223,hartford_ct
hartley_tx,3.0,0.26,0.057,0.203,hartley_tx,TX,Donald Trump,REP,1868,210,2078,0.899,0.101,hartley_tx,Hartley County,TX,3.0,0.0,5576.0,861.0,3551.0,hartley_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3304.0,59.3,11.0,37.3,hartley_tx,,,,,,0.0,0.1234610716143575,0.4556,0.2648,0.7251,0.8222,0.6137,1,hartley_tx
harvey_ks,12.0,0.202,0.061,0.141,harvey_ks,KS,Donald Trump,REP,10015,7019,17034,0.588,0.412,harvey_ks,Harvey County,KS,2.0,1.0,34429.0,6822.0,19338.0,harvey_ks,5139.0,14.9,5.0,0.0,14657.0,42.6,6.0,0.0,18088.0,52.5,7.0,45.9,harvey_ks,0.104359585089248,0.1986182242393683,0.1578371396936306,0.1196825244831786,0.1209036213959973,0.0,0.0870785703950224,0.392460746635798,0.7084715352336854,0.3572322876573578,0.6740647894660686,0.5365496946896252,6,harvey_ks
haskell_ks,3.0,0.213,0.059,0.154,haskell_ks,KS,Donald Trump,REP,1103,280,1383,0.798,0.202,haskell_ks,Haskell County,KS,2.0,0.0,3968.0,620.0,2239.0,haskell_ks,750.0,18.9,5.0,0.0,1354.0,34.1,5.0,0.0,1742.0,43.9,6.0,41.7,haskell_ks,,,,,,0.0,0.1855695576970595,0.5808,0.3411,0.7055,0.6133,0.6105,1,haskell_ks
haskell_ok,7.0,0.245,0.074,0.171,haskell_ok,OK,Donald Trump,REP,4165,849,5014,0.831,0.169,haskell_ok,Haskell County,OK,4.0,0.0,12627.0,2576.0,7097.0,haskell_ok,2002.0,15.9,13.0,0.0,4841.0,38.3,14.0,0.0,6015.0,47.6,15.0,38.6,haskell_ok,0.0571420087734643,0.0682368607621032,0.1425855766431747,0.2785616568493709,0.1416215026046539,0.0,0.184036523929471,0.8156475283375315,0.9214137515743074,0.4027272276448362,0.5798198520151134,0.7757692065491184,4,haskell_ok
haskell_tx,9.0,0.288,0.064,0.224,haskell_tx,TX,Donald Trump,REP,1840,374,2214,0.831,0.169,haskell_tx,Haskell County,TX,4.0,0.0,5658.0,1266.0,3436.0,haskell_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2575.0,45.5,14.0,28.8,haskell_tx,0.0635688996286706,0.0709935208311294,0.0736098159215195,0.4099098010538416,0.1685035459567543,0.0,0.1745567223274229,0.8595742296436564,0.8718687725942503,0.7112630401101738,0.7255234808056464,0.8773037700120503,2,haskell_tx
hawaii_hi,28.0,0.097,0.026,0.071,hawaii_hi,HI,Joe Biden,DEM,58731,29083,87814,0.331,0.669,hawaii_hi,Hawaii County,HI,3.0,0.0,201513.0,44041.0,114271.0,hawaii_hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hawaii_hi,0.209913526884142,0.2044517699850016,0.1016590011702819,0.2598534913191616,0.1880509587508694,0.0294117647058823,0.0519887887158627,0.4910221427920954,0.6142552621194184,0.7240422730170294,0.509148781228182,0.5830764016634793,33,hawaii_hi
hawkins_tn,11.0,0.322,0.129,0.193,hawkins_tn,TN,Donald Trump,REP,20405,4419,24824,0.822,0.178,hawkins_tn,Hawkins County,TN,3.0,1.0,56786.0,12307.0,33394.0,hawkins_tn,7900.0,13.9,9.0,0.0,23006.0,40.5,10.0,0.0,28007.0,49.3,11.0,40.0,hawkins_tn,0.0956323964794894,0.127089564117957,0.0996283246718676,0.2444790686336971,0.1080241342929606,0.0,0.0907414630686855,0.7096717279529094,0.8172257544058721,0.1222178149711003,0.5001458778057516,0.5987122371547108,13,hawkins_tn
hayes_ne,7.0,0.32,0.073,0.247,hayes_ne,NE,Donald Trump,REP,494,42,536,0.922,0.078,hayes_ne,Hayes County,NE,1.0,0.0,922.0,258.0,448.0,hayes_ne,71.0,7.7,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,53.2,hayes_ne,,,,,,0.0,0.104984093319194,0.4162,0.442,0.339,0.0572,0.1959,1,hayes_ne
hays_tx,11.0,0.172,0.045,0.128,hays_tx,TX,Joe Biden,DEM,59524,49833,109357,0.456,0.544,hays_tx,Hays County,TX,2.0,1.0,230191.0,26187.0,151390.0,hays_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166462.0,72.3,8.0,38.4,hays_tx,0.2917455416968698,0.17309242954753,0.2004445328929344,0.3068170748725262,0.269697031067579,0.0,0.138834190546167,0.4510755018368846,0.2408735522899828,0.6074537511633603,0.5579504555473916,0.4683858986039677,25,hays_tx
haywood_nc,7.0,0.174,0.086,0.088,haywood_nc,NC,Donald Trump,REP,22834,13708,36542,0.625,0.375,haywood_nc,Haywood County,NC,2.0,1.0,62317.0,15572.0,35396.0,haywood_nc,11351.0,18.2,5.0,0.0,33872.0,54.4,7.0,0.0,46692.0,74.9,8.0,33.0,haywood_nc,0.1504247693636099,0.14826657877267,0.1233733694348755,0.2784192590492328,0.2073386445499476,0.0625,0.1067794086012609,0.5085585358992604,0.6763073519434746,0.201245006867109,0.4903800473251369,0.4677310062383135,15,haywood_nc
haywood_tn,6.0,0.228,0.073,0.155,haywood_tn,TN,Joe Biden,DEM,4012,3427,7439,0.461,0.539,haywood_tn,Haywood County,TN,4.0,0.0,17304.0,3415.0,10040.0,haywood_tn,2497.0,14.4,13.0,0.0,8382.0,48.4,14.0,0.0,10362.0,59.9,16.0,40.0,haywood_tn,0.1369934110337671,0.2167371995451326,0.1346756053139048,0.1872809831954826,0.1527567663531363,0.0,0.1011867934079532,0.7476598908825018,0.7829075257326059,0.4964260757072951,0.5780401991113111,0.7309875471061364,6,haywood_tn
heard_ga,5.0,0.327,0.109,0.218,heard_ga,GA,Donald Trump,REP,4519,875,5394,0.838,0.162,heard_ga,Heard County,GA,3.0,1.0,11923.0,2180.0,7104.0,heard_ga,175.0,1.5,9.0,0.0,1295.0,10.9,9.0,0.0,3875.0,32.5,9.0,33.8,heard_ga,0.1752477199090856,0.1952738333725233,0.1931534191603486,0.2840172001833691,0.243426977414857,0.0,0.1240044531985955,0.7261512631669094,0.7304617966943565,0.2869520938597242,0.6106372270274899,0.6507407553309925,3,heard_ga
hemphill_tx,2.0,0.254,0.086,0.169,hemphill_tx,TX,Donald Trump,REP,1486,234,1720,0.864,0.136,hemphill_tx,Hemphill County,TX,3.0,0.0,3819.0,606.0,2060.0,hemphill_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1812.0,47.4,11.0,37.5,hemphill_tx,,,,,,0.0,0.2659443486825905,0.6416,0.8069,0.7478,0.8671,0.8321,1,hemphill_tx
hempstead_ar,10.0,0.321,0.085,0.236,hempstead_ar,AR,Donald Trump,REP,4470,2378,6848,0.653,0.347,hempstead_ar,Hempstead County,AR,4.0,0.0,21532.0,3982.0,12010.0,hempstead_ar,1200.0,5.6,13.0,0.0,6976.0,32.4,13.0,0.0,10595.0,49.2,14.0,26.9,hempstead_ar,0.1989843637073023,0.1063937263188013,0.2273922931851473,0.3551469386042909,0.2447077583567795,0.0,0.0982832228176946,0.7152655872467981,0.8822707512035608,0.6326038423108366,0.5734516077754565,0.738400590426015,5,hempstead_ar
henderson_il,17.0,0.246,0.042,0.204,henderson_il,IL,Donald Trump,REP,2394,1262,3656,0.655,0.345,henderson_il,Henderson County,IL,1.0,0.0,6646.0,1687.0,3746.0,henderson_il,873.0,13.1,1.0,0.0,3046.0,45.8,2.0,0.0,3667.0,55.2,3.0,44.8,henderson_il,0.0289870660812714,0.1014052431254584,0.0331346243879922,0.2402882227659108,0.089812267165089,0.0,0.0659500290528762,0.4551654416037187,0.6851066531086578,0.0532231115630447,0.423317199302731,0.3629270191748983,3,henderson_il
henderson_ky,7.0,0.319,0.11,0.209,henderson_ky,KY,Donald Trump,REP,12730,7967,20697,0.615,0.385,henderson_ky,Henderson County,KY,3.0,1.0,45210.0,8260.0,26653.0,henderson_ky,5605.0,12.4,9.0,0.0,20823.0,46.1,11.0,0.0,26263.0,58.1,12.0,40.3,henderson_ky,0.1851227636903782,0.1962167479646377,0.1911031311289083,0.3124392301639705,0.2576082928507049,0.0,0.0475106747296096,0.5843420248390663,0.7994240544465396,0.1594467802414547,0.5079938379175065,0.544369135401088,11,henderson_ky
henderson_nc,15.0,0.205,0.06,0.145,henderson_nc,NC,Donald Trump,REP,40032,28339,68371,0.586,0.414,henderson_nc,Henderson County,NC,2.0,1.0,117417.0,30961.0,64490.0,henderson_nc,19887.0,16.9,5.0,0.0,62685.0,53.4,7.0,0.0,88742.0,75.6,8.0,35.0,henderson_nc,0.1788975230511763,0.2117428566772587,0.2347580874989269,0.2528287526248669,0.2380465997365932,0.037037037037037,0.1136985698569857,0.3761562587458746,0.5519392844884489,0.3866425152915291,0.5074203863586358,0.4375997870187018,26,henderson_nc
henderson_tn,13.0,0.272,0.068,0.204,henderson_tn,TN,Donald Trump,REP,9797,2223,12020,0.815,0.185,henderson_tn,Henderson County,TN,3.0,0.0,28117.0,5328.0,16446.0,henderson_tn,4323.0,15.4,9.0,0.0,10926.0,38.9,10.0,0.0,13000.0,46.2,11.0,41.4,henderson_tn,0.1297408558113698,0.1751585843362141,0.1672071220572457,0.3407243793253818,0.2445741503102893,0.0,0.0932912164830037,0.7387451739114828,0.7078536523206145,0.2297452277540471,0.512428385799921,0.6012420007896909,6,henderson_tn
henderson_tx,13.0,0.249,0.079,0.17,henderson_tx,TX,Donald Trump,REP,28911,7399,36310,0.796,0.204,henderson_tx,Henderson County,TX,3.0,0.0,82737.0,18534.0,46601.0,henderson_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36982.0,44.7,10.0,38.9,henderson_tx,0.1624719855942592,0.1457999165355203,0.2170345745362191,0.2537673288780144,0.1822049936359658,0.0,0.185259756400696,0.6231363547104151,0.7306838578175491,0.4104919475515785,0.5486421215510813,0.615094330101914,17,henderson_tx
hendricks_in,17.0,0.16,0.033,0.127,hendricks_in,IN,Donald Trump,REP,53802,34703,88505,0.608,0.392,hendricks_in,Hendricks County,IN,1.0,1.0,170311.0,24197.0,104082.0,hendricks_in,30601.0,18.0,1.0,0.0,111983.0,65.8,4.0,0.0,134167.0,78.8,4.0,44.1,hendricks_in,0.1728595719624679,0.2546172478540326,0.1907866691958773,0.2231095125077112,0.1846958238112961,0.0,0.0633155213122902,0.2415596843544178,0.4262302087734559,0.3103344631539704,0.2520587237479806,0.2259753808872872,21,hendricks_in
hendry_fl,5.0,0.232,0.059,0.173,hendry_fl,FL,Donald Trump,REP,7906,5034,12940,0.611,0.389,hendry_fl,Hendry County,FL,4.0,0.0,42022.0,5779.0,25021.0,hendry_fl,3000.0,7.1,13.0,0.0,19143.0,45.6,14.0,0.0,24857.0,59.2,15.0,24.6,hendry_fl,0.075416196315292,0.1412769962402466,0.0501691040382425,0.0967109025222423,0.0492826034214914,0.1428571428571428,0.2574824930844568,0.8731451940090214,0.7887895731053904,0.8841846711690383,0.9259727789269072,0.9553003513843548,6,hendry_fl
hennepin_mn,72.0,0.092,0.025,0.067,hennepin_mn,MN,Joe Biden,DEM,532623,223346,755969,0.295,0.705,hennepin_mn,Hennepin County,MN,2.0,1.0,1265843.0,183653.0,806054.0,hennepin_mn,196514.0,15.5,5.0,0.0,852050.0,67.3,8.0,0.0,1008953.0,79.7,8.0,58.8,hennepin_mn,0.2994319417514035,0.268273693544357,0.256057409847649,0.2995348728749901,0.308076493721088,0.0,0.0519725968410607,0.2886300580827825,0.317886415460251,0.5001090977743028,0.4949750299074528,0.3543703970447066,299,hennepin_mn
henrico_va,17.0,0.079,0.034,0.046,henrico_va,VA,Joe Biden,DEM,116572,66580,183152,0.364,0.636,henrico_va,Henrico County,VA,2.0,1.0,330818.0,52720.0,203940.0,henrico_va,18262.0,5.5,5.0,0.0,77561.0,23.4,5.0,0.0,203239.0,61.4,8.0,23.4,henrico_va,0.2803852228908752,0.2738200105211494,0.2114316171003699,0.2529398126984486,0.2774315712625924,0.015625,0.0821392817879757,0.3679201165697299,0.4281284557888724,0.5577729752304678,0.3487387167502963,0.3765940244194545,63,henrico_va
henry_al,8.0,0.339,0.075,0.264,henry_al,AL,Donald Trump,REP,6607,2691,9298,0.711,0.289,henry_al,Henry County,AL,3.0,1.0,17205.0,4031.0,9666.0,henry_al,2369.0,13.8,9.0,0.0,6804.0,39.5,10.0,0.0,9335.0,54.3,11.0,33.8,henry_al,0.1047499769291939,0.0898008240496711,0.1103304491063097,0.2636395677182518,0.120137628021643,0.0,0.1119481429572529,0.6876338005138987,0.7547148213034337,0.2885675251109554,0.4230155687923382,0.5832466246204158,6,henry_al
henry_ga,10.0,0.205,0.078,0.127,henry_ga,GA,Joe Biden,DEM,73443,49555,122998,0.403,0.597,henry_ga,Henry County,GA,2.0,1.0,234561.0,28018.0,147267.0,henry_ga,8367.0,3.6,5.0,0.0,46750.0,19.9,5.0,0.0,118428.0,50.5,7.0,36.3,henry_ga,0.1849616574680637,0.1646495316320902,0.1793409678982096,0.2743422872981852,0.2470635122797375,0.0,0.108893979856037,0.5029804249300746,0.5173949242455052,0.5556148377593118,0.2525605742249454,0.4026210815744644,25,henry_ga
henry_ia,11.0,0.335,0.101,0.235,henry_ia,IA,Donald Trump,REP,6507,3475,9982,0.652,0.348,henry_ia,Henry County,IA,2.0,0.0,19954.0,3892.0,11774.0,henry_ia,2906.0,14.6,5.0,0.0,9912.0,49.7,7.0,0.0,11481.0,57.5,8.0,52.1,henry_ia,0.088979166100835,0.1751898313259077,0.1630921426678796,0.2648883878164537,0.1353265790596954,0.0,0.0383920505871725,0.4501127270902338,0.7258670631335943,0.2801489511191408,0.5526489661748469,0.5025134698384021,5,henry_ia
henry_il,22.0,0.209,0.052,0.157,henry_il,IL,Donald Trump,REP,15300,10400,25700,0.595,0.405,henry_il,Henry County,IL,1.0,1.0,48913.0,10217.0,27887.0,henry_il,9430.0,19.3,1.0,0.0,27843.0,56.9,3.0,0.0,31563.0,64.5,4.0,49.0,henry_il,0.2767753421098057,0.2482544432427012,0.1645963084142221,0.2770014664869077,0.2807370224413423,0.0,0.0436276888241953,0.4365862607148633,0.5478216783923662,0.2141751718421478,0.3476583575934012,0.3518951843765162,13,henry_il
henry_in,21.0,0.231,0.071,0.16,henry_in,IN,Donald Trump,REP,15043,5987,21030,0.715,0.285,henry_in,Henry County,IN,2.0,0.0,47972.0,9264.0,28970.0,henry_in,8168.0,17.0,5.0,0.0,22863.0,47.7,7.0,0.0,26995.0,56.3,8.0,44.5,henry_in,0.2202630944330683,0.2293562674877175,0.0956611420722338,0.2728944881573585,0.2274600311466407,0.0,0.0721902522533671,0.5826324526122558,0.6748894169090196,0.0949805416331497,0.4216378978198544,0.4415758740176969,13,henry_in
henry_ky,13.0,0.286,0.088,0.198,henry_ky,KY,Donald Trump,REP,5843,2267,8110,0.72,0.28,henry_ky,Henry County,KY,3.0,1.0,16126.0,2905.0,9479.0,henry_ky,2127.0,13.2,9.0,0.0,8388.0,52.0,11.0,0.0,9682.0,60.0,12.0,41.1,henry_ky,0.0947577173638115,0.2144468628821601,0.1212484515365041,0.2891453994100546,0.1889306565912478,0.0,0.0831541671936259,0.6749013279372708,0.8116831921082586,0.1051057291007967,0.5157388895915012,0.5737171240672821,5,henry_ky
henry_mo,10.0,0.217,0.055,0.162,henry_mo,MO,Donald Trump,REP,8027,2761,10788,0.744,0.256,henry_mo,Henry County,MO,3.0,0.0,21824.0,4827.0,12238.0,henry_mo,3623.0,16.6,9.0,0.0,9405.0,43.1,10.0,0.0,11368.0,52.1,11.0,41.8,henry_mo,0.1563368116173112,0.1304678108449232,0.093430475042497,0.336297860534378,0.2332865255431611,0.0,0.1125201010797151,0.6723866482885366,0.8191033080634045,0.1224415759246496,0.5928336411670113,0.5987006018837584,6,henry_mo
henry_oh,17.0,0.338,0.105,0.234,henry_oh,OH,Donald Trump,REP,10479,4285,14764,0.71,0.29,henry_oh,Henry County,OH,1.0,0.0,27006.0,5167.0,15591.0,henry_oh,3436.0,12.7,1.0,0.0,0.0,0.0,2.0,0.0,14921.0,55.3,4.0,52.8,henry_oh,0.2127889788588909,0.2935141434087161,0.079277274111035,0.230200556451274,0.2373291174719191,0.0,0.0357665836872162,0.3712613486601259,0.6838193293307951,0.160251845072485,0.4534516803338703,0.3877820947430077,7,henry_oh
henry_tn,8.0,0.298,0.087,0.211,henry_tn,TN,Donald Trump,REP,11239,3808,15047,0.747,0.253,henry_tn,Henry County,TN,3.0,0.0,32345.0,7684.0,18073.0,henry_tn,5932.0,18.3,9.0,0.0,14043.0,43.4,10.0,0.0,16881.0,52.2,11.0,45.5,henry_tn,0.1523307868131426,0.1366409935235802,0.153685740862464,0.2536011588652105,0.1967378458761811,0.0,0.0907401096688249,0.676912342389789,0.8030421109699805,0.1813661327798258,0.4463317327054741,0.5632719755878435,9,henry_tn
henry_va,10.0,0.254,0.064,0.189,henry_va,VA,Donald Trump,REP,16725,9380,26105,0.641,0.359,henry_va,Henry County,VA,4.0,0.0,50557.0,12408.0,28463.0,henry_va,2475.0,4.9,13.0,0.0,8673.0,17.2,13.0,0.0,22618.0,44.7,14.0,20.4,henry_va,0.0948172751102912,0.155883613952529,0.1846644595945918,0.1431887780304244,0.0769094715440615,0.0,0.1146002946421648,0.790064493680701,0.7693365821508877,0.3694714429712336,0.59740249670466,0.7243314317283089,14,henry_va
herkimer_ny,28.0,0.199,0.062,0.137,herkimer_ny,NY,Donald Trump,REP,18870,10449,29319,0.644,0.356,herkimer_ny,Herkimer County,NY,3.0,1.0,61319.0,13017.0,35776.0,herkimer_ny,10117.0,16.5,9.0,0.0,32425.0,52.9,11.0,0.0,39280.0,64.1,12.0,52.7,herkimer_ny,0.1336881946613569,0.1765221401550306,0.0885580290144489,0.1934028789011463,0.1524392213271585,0.0,0.0580753539716822,0.5861233117350612,0.6842481081513478,0.1739133365330773,0.6413179297656187,0.5584304839612831,19,herkimer_ny
hernando_fl,12.0,0.266,0.06,0.206,hernando_fl,FL,Donald Trump,REP,70412,38510,108922,0.646,0.354,hernando_fl,Hernando County,FL,3.0,1.0,193920.0,53348.0,105214.0,hernando_fl,27252.0,14.1,9.0,0.0,100278.0,51.7,11.0,0.0,119169.0,61.5,12.0,42.0,hernando_fl,0.1406111419857208,0.2033126571414363,0.1860989683619175,0.2555230878303882,0.186805911461823,0.0222222222222222,0.1246168498489293,0.6307258221307527,0.7028252118272978,0.3923280591802776,0.3532548868064982,0.5347917365459561,44,hernando_fl
