County_State,Administered_Dose1_Recip_030121,Administered_Dose1_Pop_Pct_030121,Series_Complete_Pop_Pct_SVI_030121,Booster_Doses_Vax_Pct_030121,Administered_Dose1_Recip_090121,Administered_Dose1_Pop_Pct_090121,Series_Complete_Pop_Pct_SVI_090121,Booster_Doses_Vax_Pct_090121,Administered_Dose1_Recip_030122,Administered_Dose1_Pop_Pct_030122,Series_Complete_Pop_Pct_SVI_030122,Booster_Doses_Vax_Pct_030122,county_checkpoint,County,State,SVI_CTGY,Metro_status,Census2019,Census2019_65PlusPop,Census2019_18to64Pop,county_census,n_zipcodes,pct_hesitant_02-24-22,pct_somewhat_hesitant_02-24-22,pct_highly_hesitant_02-24-22,county_vaccine,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden,county_election
allegany_md,10736.0,15.2,9.0,0.0,35352.0,50.2,11.0,0.0,43552.0,61.8,12.0,49.1,allegany_md,Allegany County,MD,3.0,1.0,70416.0,14471.0,43790.0,allegany_md,15.0,0.252,0.047,0.205,allegany_md,MD,Donald Trump,REP,20886,9755,30641,0.682,0.318,allegany_md
ohio_wv,793.0,1.9,5.0,0.0,5816.0,14.0,5.0,0.0,30255.0,73.1,8.0,48.4,ohio_wv,Ohio County,WV,2.0,1.0,41411.0,9205.0,24271.0,ohio_wv,4.0,0.239,0.06,0.179,ohio_wv,WV,Donald Trump,REP,12354,7544,19898,0.621,0.379,ohio_wv
nassau_ny,230148.0,17.0,1.0,0.0,993767.0,73.2,4.0,0.0,1317240.0,95.0,4.0,41.8,nassau_ny,Nassau County,NY,1.0,1.0,1356924.0,246690.0,819278.0,nassau_ny,70.0,0.093,0.027,0.066,nassau_ny,NY,Joe Biden,DEM,396504,334479,730983,0.458,0.542,nassau_ny
hardin_ia,2964.0,17.6,1.0,0.0,8566.0,50.8,3.0,0.0,9968.0,59.2,4.0,52.9,hardin_ia,Hardin County,IA,1.0,0.0,16846.0,3801.0,9757.0,hardin_ia,11.0,0.203,0.041,0.162,hardin_ia,IA,Donald Trump,REP,5850,3139,8989,0.651,0.349,hardin_ia
west feliciana parish_la,3314.0,21.3,9.0,0.0,13320.0,85.6,12.0,0.0,14945.0,95.0,12.0,55.8,west feliciana parish_la,West Feliciana Parish,LA,3.0,1.0,15568.0,2406.0,10606.0,west feliciana parish_la,4.0,0.28,0.075,0.205,west feliciana parish_la,LA,Donald Trump,REP,3863,2405,6268,0.616,0.384,west feliciana parish_la
trimble_ky,819.0,9.7,9.0,0.0,3536.0,41.7,10.0,0.0,4284.0,50.6,11.0,36.7,trimble_ky,Trimble County,KY,3.0,1.0,8471.0,1511.0,5117.0,trimble_ky,4.0,0.356,0.101,0.255,trimble_ky,KY,Donald Trump,REP,3227,1093,4320,0.747,0.253,trimble_ky
schuyler_ny,2780.0,15.6,5.0,0.0,10163.0,57.1,8.0,0.0,12061.0,67.7,8.0,53.1,schuyler_ny,Schuyler County,NY,2.0,0.0,17807.0,3910.0,10593.0,schuyler_ny,16.0,0.218,0.042,0.176,schuyler_ny,NY,Donald Trump,REP,5621,4119,9740,0.577,0.423,schuyler_ny
atascosa_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30765.0,60.1,16.0,32.3,atascosa_tx,Atascosa County,TX,4.0,1.0,51153.0,7605.0,29640.0,atascosa_tx,14.0,0.21,0.081,0.129,atascosa_tx,TX,Donald Trump,REP,12039,6079,18118,0.664,0.336,atascosa_tx
dawson_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4912.0,38.6,14.0,27.6,dawson_tx,Dawson County,TX,4.0,0.0,12728.0,1898.0,7559.0,dawson_tx,4.0,0.316,0.099,0.217,dawson_tx,TX,Donald Trump,REP,2951,838,3789,0.779,0.221,dawson_tx
keweenaw_mi,547.0,25.9,1.0,0.0,1092.0,51.6,3.0,0.0,1310.0,61.9,4.0,57.7,keweenaw_mi,Keweenaw County,MI,1.0,0.0,2116.0,807.0,1006.0,keweenaw_mi,6.0,0.133,0.04,0.093,keweenaw_mi,MI,Donald Trump,REP,862,695,1557,0.554,0.446,keweenaw_mi
franklin_va,4544.0,8.1,5.0,0.0,15314.0,27.3,5.0,0.0,27539.0,49.1,7.0,33.5,franklin_va,Franklin County,VA,2.0,1.0,56042.0,13552.0,31984.0,franklin_va,16.0,0.292,0.054,0.238,franklin_va,VA,Donald Trump,REP,20895,8807,29702,0.703,0.297,franklin_va
bulloch_ga,6980.0,8.8,13.0,0.0,22009.0,27.6,13.0,0.0,31062.0,39.0,14.0,36.6,bulloch_ga,Bulloch County,GA,4.0,0.0,79608.0,9268.0,54583.0,bulloch_ga,11.0,0.277,0.104,0.174,bulloch_ga,GA,Donald Trump,REP,18387,11703,30090,0.611,0.389,bulloch_ga
gaines_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5432.0,25.3,9.0,24.1,gaines_tx,Gaines County,TX,3.0,0.0,21492.0,1907.0,11823.0,gaines_tx,5.0,0.287,0.066,0.222,gaines_tx,TX,Donald Trump,REP,5355,640,5995,0.893,0.107,gaines_tx
parke_in,2176.0,12.8,9.0,0.0,6176.0,36.5,10.0,0.0,7324.0,43.2,10.0,41.2,parke_in,Parke County,IN,3.0,0.0,16937.0,3380.0,9897.0,parke_in,13.0,0.45,0.075,0.374,parke_in,IN,Donald Trump,REP,5398,1613,7011,0.77,0.23,parke_in
dale_al,7361.0,15.0,13.0,0.0,22721.0,46.2,14.0,0.0,27774.0,56.5,15.0,25.9,dale_al,Dale County,AL,4.0,0.0,49172.0,8502.0,29482.0,dale_al,14.0,0.31,0.115,0.196,dale_al,AL,Donald Trump,REP,14303,5435,19738,0.725,0.275,dale_al
brule_sd,301.0,5.7,9.0,0.0,0.0,0.0,10.0,0.0,4104.0,77.5,12.0,33.6,brule_sd,Brule County,SD,3.0,0.0,5297.0,1044.0,2888.0,brule_sd,5.0,0.286,0.051,0.235,brule_sd,SD,Donald Trump,REP,1750,740,2490,0.703,0.297,brule_sd
morrill_ne,476.0,10.3,5.0,0.0,1398.0,30.1,5.0,0.0,1698.0,36.6,6.0,44.3,morrill_ne,Morrill County,NE,2.0,0.0,4642.0,1005.0,2600.0,morrill_ne,7.0,0.33,0.058,0.271,morrill_ne,NE,Donald Trump,REP,2113,445,2558,0.826,0.174,morrill_ne
arkansas_ar,2476.0,14.2,13.0,0.0,9513.0,54.4,15.0,0.0,11258.0,64.4,16.0,41.0,arkansas_ar,Arkansas County,AR,4.0,0.0,17486.0,3551.0,9928.0,arkansas_ar,10.0,0.206,0.062,0.144,arkansas_ar,AR,Donald Trump,REP,4304,1988,6292,0.684,0.316,arkansas_ar
jerome_id,2407.0,9.9,9.0,0.0,8543.0,35.0,10.0,0.0,12496.0,51.2,11.0,34.1,jerome_id,Jerome County,ID,3.0,0.0,24412.0,3232.0,13734.0,jerome_id,5.0,0.329,0.065,0.263,jerome_id,ID,Donald Trump,REP,5734,2078,7812,0.734,0.266,jerome_id
de witt_il,3097.0,19.8,1.0,0.0,7745.0,49.5,3.0,0.0,8760.0,56.0,4.0,49.1,de witt_il,De Witt County,IL,1.0,1.0,15638.0,3092.0,9254.0,de witt_il,13.0,0.274,0.047,0.226,de witt_il,IL,Donald Trump,REP,5632,2392,8024,0.702,0.298,de witt_il
schley_ga,72.0,1.4,13.0,0.0,757.0,14.4,13.0,0.0,2065.0,39.3,14.0,33.2,schley_ga,Schley County,GA,4.0,0.0,5257.0,938.0,3065.0,schley_ga,2.0,0.199,0.084,0.114,schley_ga,GA,Donald Trump,REP,1800,475,2275,0.791,0.209,schley_ga
putnam_fl,8081.0,10.8,13.0,0.0,30233.0,40.6,14.0,0.0,36617.0,49.1,15.0,36.3,putnam_fl,Putnam County,FL,4.0,0.0,74521.0,17675.0,41078.0,putnam_fl,16.0,0.285,0.065,0.219,putnam_fl,FL,Donald Trump,REP,25514,10859,36373,0.701,0.299,putnam_fl
lamar_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22504.0,45.1,14.0,38.3,lamar_tx,Lamar County,TX,4.0,0.0,49859.0,9726.0,28360.0,lamar_tx,13.0,0.338,0.1,0.238,lamar_tx,TX,Donald Trump,REP,16760,4658,21418,0.783,0.217,lamar_tx
lafayette_ar,808.0,12.2,13.0,0.0,2460.0,37.1,13.0,0.0,3240.0,48.9,15.0,35.5,lafayette_ar,Lafayette County,AR,4.0,0.0,6624.0,1637.0,3764.0,lafayette_ar,5.0,0.299,0.157,0.142,lafayette_ar,AR,Donald Trump,REP,1757,922,2679,0.656,0.344,lafayette_ar
jackson_ga,4570.0,6.3,5.0,0.0,16924.0,23.2,5.0,0.0,34423.0,47.2,7.0,37.1,jackson_ga,Jackson County,GA,2.0,0.0,72977.0,10699.0,43800.0,jackson_ga,15.0,0.269,0.077,0.192,jackson_ga,GA,Donald Trump,REP,29502,8173,37675,0.783,0.217,jackson_ga
st. clair_al,6527.0,7.3,5.0,0.0,30019.0,33.5,5.0,0.0,41447.0,46.3,6.0,35.1,st. clair_al,St. Clair County,AL,2.0,1.0,89512.0,15083.0,54253.0,st. clair_al,18.0,0.287,0.106,0.182,st. clair_al,AL,Donald Trump,REP,36166,8275,44441,0.814,0.186,st. clair_al
lafourche parish_la,12421.0,12.7,13.0,0.0,41978.0,43.0,14.0,0.0,49221.0,50.4,15.0,36.3,lafourche parish_la,Lafourche Parish,LA,4.0,1.0,97614.0,15570.0,59559.0,lafourche parish_la,14.0,0.283,0.057,0.225,lafourche parish_la,LA,Donald Trump,REP,36024,9364,45388,0.794,0.206,lafourche parish_la
san juan_co,0.0,0.0,0.0,0.0,672.0,92.3,4.0,0.0,773.0,95.0,4.0,53.4,san juan_co,San Juan County,CO,1.0,0.0,728.0,188.0,449.0,san juan_co,2.0,0.096,0.022,0.074,san juan_co,CO,Joe Biden,DEM,342,221,563,0.393,0.607,san juan_co
cass_ne,3116.0,11.9,1.0,0.0,13898.0,52.9,3.0,0.0,17434.0,66.4,4.0,49.9,cass_ne,Cass County,NE,1.0,1.0,26248.0,4756.0,15336.0,cass_ne,17.0,0.199,0.042,0.157,cass_ne,NE,Donald Trump,REP,10121,5205,15326,0.66,0.34,cass_ne
cass_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12235.0,40.7,14.0,35.4,cass_tx,Cass County,TX,4.0,0.0,30026.0,6856.0,16507.0,cass_tx,14.0,0.342,0.086,0.256,cass_tx,TX,Donald Trump,REP,11033,2894,13927,0.792,0.208,cass_tx
windsor_vt,5923.0,10.8,1.0,0.0,26572.0,48.3,3.0,0.0,34990.0,63.5,3.0,46.6,windsor_vt,Windsor County,VT,1.0,0.0,55062.0,13333.0,31895.0,windsor_vt,32.0,0.162,0.029,0.133,windsor_vt,VT,Joe Biden,DEM,1266,624,1890,0.33,0.67,windsor_vt
lincoln_mo,5308.0,9.0,5.0,0.0,21357.0,36.2,6.0,0.0,26055.0,44.2,6.0,41.6,lincoln_mo,Lincoln County,MO,2.0,1.0,59013.0,8074.0,35961.0,lincoln_mo,18.0,0.402,0.084,0.317,lincoln_mo,MO,Donald Trump,REP,21848,7170,29018,0.753,0.247,lincoln_mo
thayer_ne,251.0,5.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,55.7,thayer_ne,Thayer County,NE,1.0,0.0,5003.0,1278.0,2560.0,thayer_ne,11.0,0.26,0.063,0.198,thayer_ne,NE,Donald Trump,REP,2308,681,2989,0.772,0.228,thayer_ne
cheboygan_mi,4732.0,18.7,5.0,0.0,12244.0,48.4,7.0,0.0,14697.0,58.1,8.0,53.8,cheboygan_mi,Cheboygan County,MI,2.0,0.0,25276.0,7094.0,14078.0,cheboygan_mi,14.0,0.234,0.044,0.19,cheboygan_mi,MI,Donald Trump,REP,10186,5682,15868,0.642,0.358,cheboygan_mi
beckham_ok,3082.0,14.1,9.0,0.0,8624.0,39.5,10.0,0.0,10221.0,46.8,11.0,37.5,beckham_ok,Beckham County,OK,3.0,0.0,21859.0,3215.0,13181.0,beckham_ok,5.0,0.401,0.167,0.234,beckham_ok,OK,Donald Trump,REP,6767,1181,7948,0.851,0.149,beckham_ok
ripley_mo,1550.0,11.7,9.0,0.0,3690.0,27.8,9.0,0.0,4584.0,34.5,9.0,37.0,ripley_mo,Ripley County,MO,3.0,0.0,13288.0,2770.0,7490.0,ripley_mo,8.0,0.393,0.117,0.275,ripley_mo,MO,Donald Trump,REP,4839,878,5717,0.846,0.154,ripley_mo
haakon_sd,39.0,2.1,5.0,0.0,0.0,0.0,5.0,0.0,911.0,48.0,7.0,25.8,haakon_sd,Haakon County,SD,2.0,0.0,1899.0,481.0,975.0,haakon_sd,4.0,0.391,0.109,0.281,haakon_sd,SD,Donald Trump,REP,1026,111,1137,0.902,0.098,haakon_sd
chickasaw_ms,1921.0,11.2,13.0,0.0,7636.0,44.6,14.0,0.0,9285.0,54.3,15.0,34.4,chickasaw_ms,Chickasaw County,MS,4.0,0.0,17103.0,3001.0,9838.0,chickasaw_ms,8.0,0.346,0.164,0.181,chickasaw_ms,MS,Donald Trump,REP,4175,3973,8148,0.512,0.488,chickasaw_ms
kimble_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2106.0,48.6,11.0,44.0,kimble_tx,Kimble County,TX,3.0,0.0,4337.0,1288.0,2267.0,kimble_tx,4.0,0.254,0.051,0.203,kimble_tx,TX,Donald Trump,REP,1987,305,2292,0.867,0.133,kimble_tx
clarke_ga,8527.0,6.6,13.0,0.0,27368.0,21.3,13.0,0.0,66175.0,51.6,15.0,44.1,clarke_ga,Clarke County,GA,4.0,1.0,128331.0,14512.0,91817.0,clarke_ga,9.0,0.164,0.074,0.09,clarke_ga,GA,Joe Biden,DEM,36055,15291,51346,0.298,0.702,clarke_ga
denver_co,5998.0,0.8,5.0,0.0,498355.0,68.5,8.0,0.0,599003.0,82.4,8.0,52.7,denver_co,Denver County,CO,2.0,1.0,727211.0,86835.0,501751.0,denver_co,41.0,0.084,0.024,0.06,denver_co,CO,Joe Biden,DEM,313293,80534,393827,0.204,0.796,denver_co
st. francois_mo,8847.0,13.2,9.0,0.0,27252.0,40.5,10.0,0.0,33028.0,49.1,11.0,36.5,st. francois_mo,St. Francois County,MO,3.0,0.0,67215.0,11173.0,41915.0,st. francois_mo,13.0,0.334,0.097,0.237,st. francois_mo,MO,Donald Trump,REP,20511,7490,28001,0.733,0.267,st. francois_mo
ascension parish_la,15059.0,11.9,5.0,0.0,59644.0,47.1,6.0,0.0,70693.0,55.8,8.0,35.7,ascension parish_la,Ascension Parish,LA,2.0,1.0,126604.0,15543.0,77440.0,ascension parish_la,7.0,0.319,0.095,0.225,ascension parish_la,LA,Donald Trump,REP,40687,21638,62325,0.653,0.347,ascension parish_la
marion_al,3179.0,10.7,9.0,0.0,9586.0,32.3,9.0,0.0,12570.0,42.3,10.0,35.2,marion_al,Marion County,AL,3.0,0.0,29709.0,6389.0,17150.0,marion_al,12.0,0.328,0.108,0.22,marion_al,AL,Donald Trump,REP,12205,1602,13807,0.884,0.116,marion_al
stanley_sd,665.0,21.5,1.0,0.0,1730.0,55.8,4.0,0.0,2207.0,71.2,4.0,41.8,stanley_sd,Stanley County,SD,1.0,0.0,3098.0,631.0,1685.0,stanley_sd,3.0,0.329,0.095,0.235,stanley_sd,SD,Donald Trump,REP,1203,449,1652,0.728,0.272,stanley_sd
st. mary's_md,17885.0,15.8,1.0,0.0,67644.0,59.6,4.0,0.0,83114.0,73.2,4.0,44.3,st. mary's_md,St. Mary's County,MD,1.0,1.0,113510.0,15196.0,71232.0,st. mary's_md,26.0,0.131,0.024,0.106,st. mary's_md,MD,Donald Trump,REP,30826,24839,55665,0.554,0.446,st. mary's_md
windham_ct,12279.0,10.5,5.0,0.0,68847.0,59.0,8.0,0.0,85502.0,73.2,8.0,47.9,windham_ct,Windham County,CT,2.0,1.0,116782.0,20033.0,73742.0,windham_ct,31.0,0.122,0.029,0.094,windham_ct,CT,Joe Biden,DEM,5365,2983,8348,0.357,0.643,windham_ct
early_ga,354.0,3.5,13.0,0.0,1873.0,18.4,13.0,0.0,5485.0,53.8,15.0,33.3,early_ga,Early County,GA,4.0,0.0,10190.0,1965.0,5692.0,early_ga,7.0,0.194,0.075,0.119,early_ga,GA,Donald Trump,REP,2710,2478,5188,0.522,0.478,early_ga
cleveland_ok,42934.0,15.1,5.0,0.0,143652.0,50.6,7.0,0.0,198207.0,69.8,8.0,39.5,cleveland_ok,Cleveland County,OK,2.0,1.0,284014.0,39189.0,184607.0,cleveland_ok,22.0,0.219,0.064,0.156,cleveland_ok,OK,Donald Trump,REP,66677,53101,119778,0.557,0.443,cleveland_ok
traill_nd,1482.0,18.4,1.0,0.0,3792.0,47.2,3.0,0.0,4917.0,61.2,4.0,42.9,traill_nd,Traill County,ND,1.0,0.0,8036.0,1606.0,4599.0,traill_nd,13.0,0.222,0.064,0.158,traill_nd,ND,Donald Trump,REP,2522,1614,4136,0.61,0.39,traill_nd
wilkinson_ga,451.0,5.0,13.0,0.0,1902.0,21.2,13.0,0.0,5082.0,56.8,16.0,38.8,wilkinson_ga,Wilkinson County,GA,4.0,0.0,8954.0,1808.0,5126.0,wilkinson_ga,8.0,0.199,0.099,0.099,wilkinson_ga,GA,Donald Trump,REP,2665,2105,4770,0.559,0.441,wilkinson_ga
blackford_in,2119.0,18.0,5.0,0.0,4856.0,41.3,6.0,0.0,5970.0,50.8,7.0,45.6,blackford_in,Blackford County,IN,2.0,0.0,11758.0,2574.0,6657.0,blackford_in,4.0,0.33,0.071,0.259,blackford_in,IN,Donald Trump,REP,3841,1509,5350,0.718,0.282,blackford_in
tillman_ok,1358.0,18.7,13.0,0.0,3261.0,45.0,14.0,0.0,4262.0,58.8,15.0,38.9,tillman_ok,Tillman County,OK,4.0,0.0,7250.0,1467.0,4107.0,tillman_ok,9.0,0.209,0.065,0.143,tillman_ok,OK,Donald Trump,REP,2076,632,2708,0.767,0.233,tillman_ok
virginia beach city_va,46047.0,10.2,1.0,0.0,188185.0,41.8,2.0,0.0,324566.0,72.1,4.0,32.4,virginia beach city_va,Virginia Beach city,VA,1.0,1.0,449974.0,66399.0,284601.0,virginia beach city_va,12.0,0.137,0.035,0.102,virginia beach city_va,VA,Joe Biden,DEM,117393,110168,227561,0.484,0.516,virginia beach city_va
weston_wy,1085.0,15.7,5.0,0.0,2235.0,32.3,5.0,0.0,2824.0,40.8,6.0,45.7,weston_wy,Weston County,WY,2.0,0.0,6927.0,1478.0,4034.0,weston_wy,5.0,0.478,0.051,0.427,weston_wy,WY,Donald Trump,REP,3107,435,3542,0.877,0.123,weston_wy
huntington_in,6399.0,17.5,1.0,0.0,17262.0,47.3,3.0,0.0,19950.0,54.6,3.0,41.9,huntington_in,Huntington County,IN,1.0,0.0,36520.0,6394.0,22239.0,huntington_in,8.0,0.274,0.09,0.184,huntington_in,IN,Donald Trump,REP,13147,4682,17829,0.737,0.263,huntington_in
medina_tx,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32700.0,63.4,12.0,38.7,medina_tx,Medina County,TX,3.0,1.0,51584.0,8757.0,31018.0,medina_tx,15.0,0.195,0.067,0.128,medina_tx,TX,Donald Trump,REP,15642,7002,22644,0.691,0.309,medina_tx
richland_wi,3740.0,21.7,5.0,0.0,9331.0,54.1,8.0,0.0,10733.0,62.2,8.0,59.9,richland_wi,Richland County,WI,2.0,0.0,17252.0,4064.0,9449.0,richland_wi,11.0,0.251,0.076,0.175,richland_wi,WI,Donald Trump,REP,4871,4143,9014,0.54,0.46,richland_wi
kings_ny,250589.0,9.8,13.0,0.0,1507198.0,58.9,16.0,0.0,2174600.0,84.9,16.0,36.9,kings_ny,Kings County,NY,4.0,1.0,2559903.0,367884.0,1611348.0,kings_ny,38.0,0.072,0.028,0.044,kings_ny,NY,Joe Biden,DEM,703310,210380,913690,0.23,0.77,kings_ny
onslow_nc,32175.0,16.3,9.0,0.0,97230.0,49.1,11.0,0.0,150437.0,76.0,12.0,9.7,onslow_nc,Onslow County,NC,3.0,1.0,197938.0,19026.0,130317.0,onslow_nc,16.0,0.223,0.071,0.153,onslow_nc,NC,Donald Trump,REP,46078,26157,72235,0.638,0.362,onslow_nc
winnebago_il,31999.0,11.3,9.0,0.0,159461.0,56.4,11.0,0.0,178600.0,63.2,12.0,49.6,winnebago_il,Winnebago County,IL,3.0,1.0,282572.0,50817.0,165801.0,winnebago_il,27.0,0.201,0.059,0.143,winnebago_il,IL,Joe Biden,DEM,64056,63654,127710,0.498,0.502,winnebago_il
delaware_ok,6558.0,15.2,13.0,0.0,16602.0,38.6,13.0,0.0,23131.0,53.8,15.0,37.3,delaware_ok,Delaware County,OK,4.0,0.0,43009.0,10817.0,23611.0,delaware_ok,13.0,0.302,0.099,0.203,delaware_ok,OK,Donald Trump,REP,13557,3688,17245,0.786,0.214,delaware_ok
new york_ny,286672.0,17.6,9.0,0.0,1274071.0,78.2,12.0,0.0,1758203.0,95.0,12.0,43.4,new york_ny,New York County,NY,3.0,1.0,1628706.0,276121.0,1120301.0,new york_ny,70.0,0.052,0.02,0.032,new york_ny,NY,Joe Biden,DEM,603040,92223,695263,0.133,0.867,new york_ny
coffee_al,5130.0,9.8,9.0,0.0,18914.0,36.1,9.0,0.0,30424.0,58.1,11.0,26.4,coffee_al,Coffee County,AL,3.0,0.0,52342.0,9031.0,30917.0,coffee_al,16.0,0.311,0.163,0.148,coffee_al,AL,Donald Trump,REP,16899,5376,22275,0.759,0.241,coffee_al
gallatin_ky,1011.0,11.4,9.0,0.0,3435.0,38.7,10.0,0.0,3955.0,44.6,11.0,40.7,gallatin_ky,Gallatin County,KY,3.0,1.0,8869.0,1257.0,5494.0,gallatin_ky,6.0,0.216,0.07,0.146,gallatin_ky,KY,Donald Trump,REP,2955,894,3849,0.768,0.232,gallatin_ky
ware_ga,2447.0,6.8,13.0,0.0,8683.0,24.3,13.0,0.0,15789.0,44.2,14.0,31.8,ware_ga,Ware County,GA,4.0,0.0,35734.0,6272.0,20790.0,ware_ga,7.0,0.338,0.082,0.257,ware_ga,GA,Donald Trump,REP,9903,4286,14189,0.698,0.302,ware_ga
hawaii_hi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,hawaii_hi,Hawaii County,HI,3.0,0.0,201513.0,44041.0,114271.0,hawaii_hi,28.0,0.097,0.026,0.071,hawaii_hi,HI,Joe Biden,DEM,58731,29083,87814,0.331,0.669,hawaii_hi
franklin_il,5836.0,15.2,9.0,0.0,16716.0,43.5,10.0,0.0,18812.0,48.9,11.0,41.7,franklin_il,Franklin County,IL,3.0,0.0,38469.0,8024.0,21969.0,franklin_il,17.0,0.247,0.066,0.182,franklin_il,IL,Donald Trump,REP,13622,5047,18669,0.73,0.27,franklin_il
fallon_mt,484.0,17.0,1.0,0.0,846.0,29.7,1.0,0.0,1057.0,37.1,2.0,46.7,fallon_mt,Fallon County,MT,1.0,0.0,2846.0,484.0,1584.0,fallon_mt,4.0,0.334,0.059,0.275,fallon_mt,MT,Donald Trump,REP,1375,200,1575,0.873,0.127,fallon_mt
frederick_md,40075.0,15.4,1.0,0.0,179462.0,69.1,4.0,0.0,220170.0,84.8,4.0,51.0,frederick_md,Frederick County,MD,1.0,1.0,259547.0,38454.0,161103.0,frederick_md,35.0,0.096,0.027,0.069,frederick_md,MD,Joe Biden,DEM,77675,67940,145615,0.467,0.533,frederick_md
banks_ga,420.0,2.2,9.0,0.0,2355.0,12.2,9.0,0.0,6657.0,34.6,10.0,34.5,banks_ga,Banks County,GA,3.0,0.0,19234.0,3411.0,11557.0,banks_ga,11.0,0.341,0.098,0.243,banks_ga,GA,Donald Trump,REP,7795,1006,8801,0.886,0.114,banks_ga
cherokee_ok,8361.0,17.2,13.0,0.0,21518.0,44.2,14.0,0.0,31923.0,65.6,15.0,39.0,cherokee_ok,Cherokee County,OK,4.0,0.0,48657.0,8264.0,29848.0,cherokee_ok,14.0,0.272,0.09,0.181,cherokee_ok,OK,Donald Trump,REP,11223,6491,17714,0.634,0.366,cherokee_ok
alcorn_ms,4625.0,12.5,9.0,0.0,13142.0,35.6,9.0,0.0,16431.0,44.5,10.0,38.9,alcorn_ms,Alcorn County,MS,3.0,0.0,36953.0,6965.0,21679.0,alcorn_ms,5.0,0.389,0.137,0.252,alcorn_ms,MS,Donald Trump,REP,12818,2995,15813,0.811,0.189,alcorn_ms
jackson_oh,2979.0,9.2,13.0,0.0,9661.0,29.8,13.0,0.0,16293.0,50.3,15.0,45.1,jackson_oh,Jackson County,OH,4.0,0.0,32413.0,5718.0,18951.0,jackson_oh,9.0,0.351,0.11,0.241,jackson_oh,OH,Donald Trump,REP,11309,3485,14794,0.764,0.236,jackson_oh
deuel_sd,169.0,3.9,1.0,0.0,0.0,0.0,2.0,0.0,2287.0,52.6,3.0,42.7,deuel_sd,Deuel County,SD,1.0,0.0,4351.0,959.0,2389.0,deuel_sd,10.0,0.228,0.049,0.18,deuel_sd,SD,Donald Trump,REP,1699,651,2350,0.723,0.277,deuel_sd
island_wa,14880.0,17.5,1.0,0.0,55594.0,65.3,4.0,0.0,72488.0,85.1,4.0,46.0,island_wa,Island County,WA,1.0,0.0,85141.0,21473.0,48293.0,island_wa,8.0,0.101,0.034,0.067,island_wa,WA,Joe Biden,DEM,29213,24712,53925,0.458,0.542,island_wa
orangeburg_sc,10273.0,11.9,13.0,0.0,43687.0,50.7,15.0,0.0,54649.0,63.4,16.0,39.3,orangeburg_sc,Orangeburg County,SC,4.0,0.0,86175.0,17560.0,49888.0,orangeburg_sc,21.0,0.178,0.059,0.119,orangeburg_sc,SC,Joe Biden,DEM,27295,13910,41205,0.338,0.662,orangeburg_sc
pickaway_oh,5871.0,10.0,5.0,0.0,20700.0,35.4,6.0,0.0,31272.0,53.5,8.0,47.3,pickaway_oh,Pickaway County,OH,2.0,1.0,58457.0,9344.0,36692.0,pickaway_oh,17.0,0.265,0.073,0.192,pickaway_oh,OH,Donald Trump,REP,20593,7678,28271,0.728,0.272,pickaway_oh
audrain_mo,4082.0,16.1,9.0,0.0,9096.0,35.8,10.0,0.0,10938.0,43.1,10.0,42.7,audrain_mo,Audrain County,MO,3.0,0.0,25388.0,4619.0,15047.0,audrain_mo,13.0,0.212,0.061,0.152,audrain_mo,MO,Donald Trump,REP,7732,2924,10656,0.726,0.274,audrain_mo
washington_ms,5161.0,11.8,13.0,0.0,19674.0,44.8,14.0,0.0,25611.0,58.3,15.0,35.9,washington_ms,Washington County,MS,4.0,0.0,43909.0,7324.0,25352.0,washington_ms,9.0,0.151,0.049,0.102,washington_ms,MS,Joe Biden,DEM,12503,5522,18025,0.306,0.694,washington_ms
livingston_mo,2707.0,17.8,5.0,0.0,6335.0,41.6,6.0,0.0,7324.0,48.1,7.0,42.7,livingston_mo,Livingston County,MO,2.0,0.0,15227.0,2971.0,9054.0,livingston_mo,12.0,0.285,0.067,0.219,livingston_mo,MO,Donald Trump,REP,5267,1491,6758,0.779,0.221,livingston_mo
wirt_wv,24.0,0.4,5.0,0.0,395.0,6.8,5.0,0.0,3084.0,53.0,7.0,34.0,wirt_wv,Wirt County,WV,2.0,1.0,5821.0,1213.0,3368.0,wirt_wv,8.0,0.314,0.088,0.226,wirt_wv,WV,Donald Trump,REP,2134,519,2653,0.804,0.196,wirt_wv
bleckley_ga,216.0,1.7,9.0,0.0,1290.0,10.0,9.0,0.0,5412.0,42.0,10.0,33.2,bleckley_ga,Bleckley County,GA,3.0,0.0,12873.0,2206.0,8096.0,bleckley_ga,5.0,0.269,0.113,0.156,bleckley_ga,GA,Donald Trump,REP,4329,1379,5708,0.758,0.242,bleckley_ga
