county_state,state,candidate_won,party,winner_votes,total_votes,pct_trump,pct_biden
live oak_tx,TX,Donald Trump,REP,4199,5054,0.831,0.169
llano_tx,TX,Donald Trump,REP,10079,12660,0.796,0.204
loving_tx,TX,Donald Trump,REP,60,66,0.909,0.091
lubbock_tx,TX,Donald Trump,REP,78861,120771,0.653,0.347
lynn_tx,TX,Donald Trump,REP,1853,2293,0.808,0.192
mcculloch_tx,TX,Donald Trump,REP,2904,3436,0.845,0.155
mclennan_tx,TX,Donald Trump,REP,59543,97771,0.609,0.391
mcmullen_tx,TX,Donald Trump,REP,460,516,0.891,0.109
madison_tx,TX,Donald Trump,REP,4169,5297,0.787,0.213
marion_tx,TX,Donald Trump,REP,3470,4864,0.713,0.287
martin_tx,TX,Donald Trump,REP,1857,2160,0.86,0.14
mason_tx,TX,Donald Trump,REP,1991,2474,0.805,0.195
matagorda_tx,TX,Donald Trump,REP,9845,13726,0.717,0.283
medina_tx,TX,Donald Trump,REP,15642,22644,0.691,0.309
menard_tx,TX,Donald Trump,REP,823,1028,0.801,0.199
midland_tx,TX,Donald Trump,REP,45624,58856,0.775,0.225
milam_tx,TX,Donald Trump,REP,7984,10576,0.755,0.245
mills_tx,TX,Donald Trump,REP,2217,2505,0.885,0.115
mitchell_tx,TX,Donald Trump,REP,2170,2579,0.841,0.159
montague_tx,TX,Donald Trump,REP,8615,9814,0.878,0.122
montgomery_tx,TX,Donald Trump,REP,193382,271451,0.712,0.288
moore_tx,TX,Donald Trump,REP,4359,5508,0.791,0.209
morris_tx,TX,Donald Trump,REP,3872,5587,0.693,0.307
motley_tx,TX,Donald Trump,REP,604,652,0.926,0.074
nacogdoches_tx,TX,Donald Trump,REP,17378,26763,0.649,0.351
navarro_tx,TX,Donald Trump,REP,13800,19121,0.722,0.278
newton_tx,TX,Donald Trump,REP,4882,6094,0.801,0.199
nolan_tx,TX,Donald Trump,REP,4131,5356,0.771,0.229
nueces_tx,TX,Donald Trump,REP,64617,127314,0.508,0.492
ochiltree_tx,TX,Donald Trump,REP,2812,3156,0.891,0.109
oldham_tx,TX,Donald Trump,REP,917,1009,0.909,0.091
orange_tx,TX,Donald Trump,REP,29186,35994,0.811,0.189
palo pinto_tx,TX,Donald Trump,REP,10179,12485,0.815,0.185
panola_tx,TX,Donald Trump,REP,9326,11451,0.814,0.186
parker_tx,TX,Donald Trump,REP,62045,76128,0.815,0.185
parmer_tx,TX,Donald Trump,REP,2135,2650,0.806,0.194
pecos_tx,TX,Donald Trump,REP,3215,4668,0.689,0.311
polk_tx,TX,Donald Trump,REP,18573,24181,0.768,0.232
potter_tx,TX,Donald Trump,REP,22820,33321,0.685,0.315
rains_tx,TX,Donald Trump,REP,5155,6053,0.852,0.148
randall_tx,TX,Donald Trump,REP,50796,64674,0.785,0.215
reagan_tx,TX,Donald Trump,REP,942,1124,0.838,0.162
real_tx,TX,Donald Trump,REP,1643,1982,0.829,0.171
red river_tx,TX,Donald Trump,REP,4517,5806,0.778,0.222
reeves_tx,TX,Donald Trump,REP,2254,3687,0.611,0.389
refugio_tx,TX,Donald Trump,REP,2210,3366,0.657,0.343
roberts_tx,TX,Donald Trump,REP,529,550,0.962,0.038
robertson_tx,TX,Donald Trump,REP,5646,8099,0.697,0.303
rockwall_tx,TX,Donald Trump,REP,36726,53891,0.681,0.319
runnels_tx,TX,Donald Trump,REP,3807,4409,0.863,0.137
rusk_tx,TX,Donald Trump,REP,16534,21368,0.774,0.226
sabine_tx,TX,Donald Trump,REP,4784,5487,0.872,0.128
san augustine_tx,TX,Donald Trump,REP,3007,4002,0.751,0.249
san jacinto_tx,TX,Donald Trump,REP,10161,12638,0.804,0.196
san patricio_tx,TX,Donald Trump,REP,16516,25888,0.638,0.362
san saba_tx,TX,Donald Trump,REP,2308,2602,0.887,0.113
schleicher_tx,TX,Donald Trump,REP,940,1159,0.811,0.189
scurry_tx,TX,Donald Trump,REP,4983,5869,0.849,0.151
shackelford_tx,TX,Donald Trump,REP,1484,1628,0.912,0.088
shelby_tx,TX,Donald Trump,REP,7975,10084,0.791,0.209
sherman_tx,TX,Donald Trump,REP,886,991,0.894,0.106
smith_tx,TX,Donald Trump,REP,69080,100075,0.69,0.31
somervell_tx,TX,Donald Trump,REP,4105,4947,0.83,0.17
stephens_tx,TX,Donald Trump,REP,3385,3800,0.891,0.109
sterling_tx,TX,Donald Trump,REP,584,639,0.914,0.086
stonewall_tx,TX,Donald Trump,REP,615,736,0.836,0.164
sutton_tx,TX,Donald Trump,REP,1222,1557,0.785,0.215
swisher_tx,TX,Donald Trump,REP,1845,2355,0.783,0.217
taylor_tx,TX,Donald Trump,REP,39547,55112,0.718,0.282
terrell_tx,TX,Donald Trump,REP,334,458,0.729,0.271
terry_tx,TX,Donald Trump,REP,2812,3612,0.779,0.221
throckmorton_tx,TX,Donald Trump,REP,806,899,0.897,0.103
titus_tx,TX,Donald Trump,REP,7570,10539,0.718,0.282
tom green_tx,TX,Donald Trump,REP,32313,45210,0.715,0.285
trinity_tx,TX,Donald Trump,REP,5579,6938,0.804,0.196
tyler_tx,TX,Donald Trump,REP,8194,9660,0.848,0.152
upshur_tx,TX,Donald Trump,REP,15809,18887,0.837,0.163
upton_tx,TX,Donald Trump,REP,1178,1368,0.861,0.139
uvalde_tx,TX,Donald Trump,REP,6174,10342,0.597,0.403
val verde_tx,TX,Donald Trump,REP,8284,15272,0.542,0.458
van zandt_tx,TX,Donald Trump,REP,22270,25994,0.857,0.143
victoria_tx,TX,Donald Trump,REP,23358,34188,0.683,0.317
walker_tx,TX,Donald Trump,REP,15375,23612,0.651,0.349
waller_tx,TX,Donald Trump,REP,14260,22734,0.627,0.373
ward_tx,TX,Donald Trump,REP,3241,4060,0.798,0.202
washington_tx,TX,Donald Trump,REP,12959,17418,0.744,0.256
wharton_tx,TX,Donald Trump,REP,11926,16761,0.712,0.288
wheeler_tx,TX,Donald Trump,REP,2159,2337,0.924,0.076
wichita_tx,TX,Donald Trump,REP,32069,46030,0.697,0.303
wilbarger_tx,TX,Donald Trump,REP,3524,4524,0.779,0.221
wilson_tx,TX,Donald Trump,REP,18463,25013,0.738,0.262
winkler_tx,TX,Donald Trump,REP,1753,2126,0.825,0.175
wise_tx,TX,Donald Trump,REP,27032,32362,0.835,0.165
wood_tx,TX,Donald Trump,REP,19049,22779,0.836,0.164
yoakum_tx,TX,Donald Trump,REP,2174,2631,0.826,0.174
young_tx,TX,Donald Trump,REP,7110,8239,0.863,0.137
zapata_tx,TX,Donald Trump,REP,2033,3874,0.525,0.475
beaver_ut,UT,Donald Trump,REP,2695,3100,0.869,0.131
box elder_ut,UT,Donald Trump,REP,21548,27027,0.797,0.203
cache_ut,UT,Donald Trump,REP,38032,57571,0.661,0.339
carbon_ut,UT,Donald Trump,REP,6693,9369,0.714,0.286
daggett_ut,UT,Donald Trump,REP,496,619,0.801,0.199
davis_ut,UT,Donald Trump,REP,104135,169895,0.613,0.387
duchesne_ut,UT,Donald Trump,REP,7513,8524,0.881,0.119
emery_ut,UT,Donald Trump,REP,4207,4865,0.865,0.135
garfield_ut,UT,Donald Trump,REP,2158,2732,0.79,0.21
iron_ut,UT,Donald Trump,REP,18989,24890,0.763,0.237
juab_ut,UT,Donald Trump,REP,5087,5866,0.867,0.133
kane_ut,UT,Donald Trump,REP,2998,4180,0.717,0.283
millard_ut,UT,Donald Trump,REP,5404,6160,0.877,0.123
morgan_ut,UT,Donald Trump,REP,5181,6512,0.796,0.204
piute_ut,UT,Donald Trump,REP,773,871,0.887,0.113
rich_ut,UT,Donald Trump,REP,1157,1363,0.849,0.151
san juan_ut,UT,Donald Trump,REP,3535,6878,0.514,0.486
sanpete_ut,UT,Donald Trump,REP,10459,12631,0.828,0.172
sevier_ut,UT,Donald Trump,REP,9052,10363,0.873,0.127
tooele_ut,UT,Donald Trump,REP,21014,31518,0.667,0.333
uintah_ut,UT,Donald Trump,REP,13261,15307,0.866,0.134
utah_ut,UT,Donald Trump,REP,192812,284480,0.678,0.322
wasatch_ut,UT,Donald Trump,REP,10795,17581,0.614,0.386
washington_ut,UT,Donald Trump,REP,67294,90476,0.744,0.256
wayne_ut,UT,Donald Trump,REP,1229,1621,0.758,0.242
weber_ut,UT,Donald Trump,REP,65949,111442,0.592,0.408
orange_vt,VT,Donald Trump,REP,324,610,0.531,0.469
franklin_vt,VT,Donald Trump,REP,407,754,0.54,0.46
accomack_va,VA,Donald Trump,REP,9172,16962,0.541,0.459
alleghany_va,VA,Donald Trump,REP,5859,8203,0.714,0.286
amelia_va,VA,Donald Trump,REP,5390,7893,0.683,0.317
amherst_va,VA,Donald Trump,REP,11041,17005,0.649,0.351
appomattox_va,VA,Donald Trump,REP,6702,9268,0.723,0.277
augusta_va,VA,Donald Trump,REP,30714,42278,0.726,0.274
bath_va,VA,Donald Trump,REP,1834,2501,0.733,0.267
bedford_va,VA,Donald Trump,REP,35600,48669,0.731,0.269
bland_va,VA,Donald Trump,REP,2903,3479,0.834,0.166
botetourt_va,VA,Donald Trump,REP,15099,21120,0.715,0.285
buchanan_va,VA,Donald Trump,REP,8311,9953,0.835,0.165
buckingham_va,VA,Donald Trump,REP,4544,8126,0.559,0.441
campbell_va,VA,Donald Trump,REP,21245,29892,0.711,0.289
caroline_va,VA,Donald Trump,REP,8336,16288,0.512,0.488
carroll_va,VA,Donald Trump,REP,12659,15651,0.809,0.191
charlotte_va,VA,Donald Trump,REP,3815,6191,0.616,0.384
clarke_va,VA,Donald Trump,REP,5192,9337,0.556,0.444
craig_va,VA,Donald Trump,REP,2536,3169,0.8,0.2
culpeper_va,VA,Donald Trump,REP,16012,27116,0.591,0.409
cumberland_va,VA,Donald Trump,REP,3019,5310,0.569,0.431
dickenson_va,VA,Donald Trump,REP,5748,7303,0.787,0.213
dinwiddie_va,VA,Donald Trump,REP,8695,15092,0.576,0.424
essex_va,VA,Donald Trump,REP,3075,6178,0.498,0.502
fauquier_va,VA,Donald Trump,REP,25106,43661,0.575,0.425
floyd_va,VA,Donald Trump,REP,6225,9408,0.662,0.338
fluvanna_va,VA,Donald Trump,REP,8155,15840,0.515,0.485
franklin_va,VA,Donald Trump,REP,20895,29702,0.703,0.297
frederick_va,VA,Donald Trump,REP,30558,48703,0.627,0.373
giles_va,VA,Donald Trump,REP,6876,9176,0.749,0.251
gloucester_va,VA,Donald Trump,REP,14875,22282,0.668,0.332
goochland_va,VA,Donald Trump,REP,9966,16950,0.588,0.412
grayson_va,VA,Donald Trump,REP,6529,8131,0.803,0.197
greene_va,VA,Donald Trump,REP,6866,11311,0.607,0.393
halifax_va,VA,Donald Trump,REP,10418,18248,0.571,0.429
hanover_va,VA,Donald Trump,REP,44318,70967,0.624,0.376
henry_va,VA,Donald Trump,REP,16725,26105,0.641,0.359
highland_va,VA,Donald Trump,REP,1092,1533,0.712,0.288
isle of wight_va,VA,Donald Trump,REP,13707,23456,0.584,0.416
king and queen_va,VA,Donald Trump,REP,2450,4115,0.595,0.405
king george_va,VA,Donald Trump,REP,8446,14224,0.594,0.406
king william_va,VA,Donald Trump,REP,7320,10736,0.682,0.318
lancaster_va,VA,Donald Trump,REP,3697,7152,0.517,0.483
lee_va,VA,Donald Trump,REP,8365,9946,0.841,0.159
louisa_va,VA,Donald Trump,REP,13294,21915,0.607,0.393
lunenburg_va,VA,Donald Trump,REP,3537,6000,0.59,0.41
madison_va,VA,Donald Trump,REP,5300,8129,0.652,0.348
mathews_va,VA,Donald Trump,REP,3901,5826,0.67,0.33
mecklenburg_va,VA,Donald Trump,REP,9266,16204,0.572,0.428
middlesex_va,VA,Donald Trump,REP,4196,6785,0.618,0.382
nelson_va,VA,Donald Trump,REP,4812,9316,0.517,0.483
new kent_va,VA,Donald Trump,REP,9631,14463,0.666,0.334
northumberland_va,VA,Donald Trump,REP,4485,7815,0.574,0.426
nottoway_va,VA,Donald Trump,REP,4027,7078,0.569,0.431
orange_va,VA,Donald Trump,REP,12426,20742,0.599,0.401
page_va,VA,Donald Trump,REP,9345,12514,0.747,0.253
patrick_va,VA,Donald Trump,REP,7485,9534,0.785,0.215
pittsylvania_va,VA,Donald Trump,REP,23751,34227,0.694,0.306
powhatan_va,VA,Donald Trump,REP,14055,19730,0.712,0.288
prince george_va,VA,Donald Trump,REP,10103,17432,0.58,0.42
pulaski_va,VA,Donald Trump,REP,12127,17376,0.698,0.302
rappahannock_va,VA,Donald Trump,REP,2812,4978,0.565,0.435
richmond_va,VA,Donald Trump,REP,2547,4102,0.621,0.379
roanoke_va,VA,Donald Trump,REP,34268,57184,0.599,0.401
rockbridge_va,VA,Donald Trump,REP,8088,12373,0.654,0.346
rockingham_va,VA,Donald Trump,REP,30349,43811,0.693,0.307
russell_va,VA,Donald Trump,REP,10879,13386,0.813,0.187
scott_va,VA,Donald Trump,REP,9063,10869,0.834,0.166
shenandoah_va,VA,Donald Trump,REP,16463,23684,0.695,0.305
smyth_va,VA,Donald Trump,REP,10963,14136,0.776,0.224
southampton_va,VA,Donald Trump,REP,5730,9786,0.586,0.414
spotsylvania_va,VA,Donald Trump,REP,39411,75317,0.523,0.477
tazewell_va,VA,Donald Trump,REP,16731,20134,0.831,0.169
warren_va,VA,Donald Trump,REP,14069,21147,0.665,0.335
washington_va,VA,Donald Trump,REP,21679,28685,0.756,0.244
westmoreland_va,VA,Donald Trump,REP,5318,9933,0.535,0.465
wise_va,VA,Donald Trump,REP,13366,16615,0.804,0.196
wythe_va,VA,Donald Trump,REP,11733,15072,0.778,0.222
york_va,VA,Donald Trump,REP,20241,38787,0.522,0.478
bristol city_va,VA,Donald Trump,REP,5347,7806,0.685,0.315
buena vista city_va,VA,Donald Trump,REP,1863,2776,0.671,0.329
colonial heights city_va,VA,Donald Trump,REP,6007,9146,0.657,0.343
covington city_va,VA,Donald Trump,REP,1580,2603,0.607,0.393
galax city_va,VA,Donald Trump,REP,1838,2638,0.697,0.303
norton city_va,VA,Donald Trump,REP,1109,1601,0.693,0.307
poquoson city_va,VA,Donald Trump,REP,5605,7857,0.713,0.287
salem city_va,VA,Donald Trump,REP,7683,13051,0.589,0.411
waynesboro city_va,VA,Donald Trump,REP,5507,10717,0.514,0.486
adams_wa,WA,Donald Trump,REP,3907,5862,0.666,0.334
asotin_wa,WA,Donald Trump,REP,7319,11951,0.612,0.388
benton_wa,WA,Donald Trump,REP,60365,103033,0.586,0.414
chelan_wa,WA,Donald Trump,REP,22746,43306,0.525,0.475
columbia_wa,WA,Donald Trump,REP,1754,2495,0.703,0.297
cowlitz_wa,WA,Donald Trump,REP,34424,60280,0.571,0.429
douglas_wa,WA,Donald Trump,REP,12955,21308,0.608,0.392
ferry_wa,WA,Donald Trump,REP,2771,4367,0.635,0.365
franklin_wa,WA,Donald Trump,REP,18039,32404,0.557,0.443
garfield_wa,WA,Donald Trump,REP,1069,1489,0.718,0.282
grant_wa,WA,Donald Trump,REP,24764,37680,0.657,0.343
grays harbor_wa,WA,Donald Trump,REP,19877,38441,0.517,0.483
kittitas_wa,WA,Donald Trump,REP,14105,26364,0.535,0.465
klickitat_wa,WA,Donald Trump,REP,7237,13560,0.534,0.466
lewis_wa,WA,Donald Trump,REP,29391,45309,0.649,0.351
lincoln_wa,WA,Donald Trump,REP,5150,7033,0.732,0.268
mason_wa,WA,Donald Trump,REP,18710,37303,0.502,0.498
okanogan_wa,WA,Donald Trump,REP,11840,21282,0.556,0.444
pacific_wa,WA,Donald Trump,REP,6953,14064,0.494,0.506
pend oreille_wa,WA,Donald Trump,REP,5728,8553,0.67,0.33
skamania_wa,WA,Donald Trump,REP,3885,7312,0.531,0.469
spokane_wa,WA,Donald Trump,REP,148576,295430,0.503,0.497
stevens_wa,WA,Donald Trump,REP,19808,28430,0.697,0.303
wahkiakum_wa,WA,Donald Trump,REP,1741,2981,0.584,0.416
walla walla_wa,WA,Donald Trump,REP,16400,31261,0.525,0.475
yakima_wa,WA,Donald Trump,REP,50555,96193,0.526,0.474
barbour_wv,WV,Donald Trump,REP,5116,6677,0.766,0.234
berkeley_wv,WV,Donald Trump,REP,33279,51535,0.646,0.354
boone_wv,WV,Donald Trump,REP,6816,9012,0.756,0.244
braxton_wv,WV,Donald Trump,REP,4120,5664,0.727,0.273
brooke_wv,WV,Donald Trump,REP,7545,10656,0.708,0.292
cabell_wv,WV,Donald Trump,REP,21721,37360,0.581,0.419
calhoun_wv,WV,Donald Trump,REP,2364,2971,0.796,0.204
clay_wv,WV,Donald Trump,REP,2679,3365,0.796,0.204
doddridge_wv,WV,Donald Trump,REP,2619,3101,0.845,0.155
fayette_wv,WV,Donald Trump,REP,11580,16862,0.687,0.313
gilmer_wv,WV,Donald Trump,REP,2012,2662,0.756,0.244
grant_wv,WV,Donald Trump,REP,4871,5509,0.884,0.116
greenbrier_wv,WV,Donald Trump,REP,10925,15850,0.689,0.311
hampshire_wv,WV,Donald Trump,REP,8033,10086,0.796,0.204
hancock_wv,WV,Donald Trump,REP,9806,13800,0.711,0.289
hardy_wv,WV,Donald Trump,REP,4859,6331,0.767,0.233
harrison_wv,WV,Donald Trump,REP,20683,30465,0.679,0.321
jackson_wv,WV,Donald Trump,REP,10093,13508,0.747,0.253
jefferson_wv,WV,Donald Trump,REP,15033,27703,0.543,0.457
kanawha_wv,WV,Donald Trump,REP,46398,82244,0.564,0.436
lewis_wv,WV,Donald Trump,REP,5782,7457,0.775,0.225
lincoln_wv,WV,Donald Trump,REP,6012,7830,0.768,0.232
logan_wv,WV,Donald Trump,REP,10534,13026,0.809,0.191
mcdowell_wv,WV,Donald Trump,REP,5148,6527,0.789,0.211
marion_wv,WV,Donald Trump,REP,16300,25794,0.632,0.368
marshall_wv,WV,Donald Trump,REP,10435,14080,0.741,0.259
mason_wv,WV,Donald Trump,REP,8491,11203,0.758,0.242
mercer_wv,WV,Donald Trump,REP,19237,25134,0.765,0.235
mineral_wv,WV,Donald Trump,REP,10040,12872,0.78,0.22
mingo_wv,WV,Donald Trump,REP,8544,10022,0.853,0.147
monongalia_wv,WV,Donald Trump,REP,20803,42072,0.494,0.506
monroe_wv,WV,Donald Trump,REP,5068,6490,0.781,0.219
morgan_wv,WV,Donald Trump,REP,6537,8695,0.752,0.248
nicholas_wv,WV,Donald Trump,REP,8279,10630,0.779,0.221
ohio_wv,WV,Donald Trump,REP,12354,19898,0.621,0.379
pendleton_wv,WV,Donald Trump,REP,2782,3659,0.76,0.24
pleasants_wv,WV,Donald Trump,REP,2742,3491,0.785,0.215
pocahontas_wv,WV,Donald Trump,REP,2895,4008,0.722,0.278
preston_wv,WV,Donald Trump,REP,11190,14572,0.768,0.232
putnam_wv,WV,Donald Trump,REP,20034,28501,0.703,0.297
raleigh_wv,WV,Donald Trump,REP,24673,33106,0.745,0.255
randolph_wv,WV,Donald Trump,REP,8673,12200,0.711,0.289
ritchie_wv,WV,Donald Trump,REP,3649,4283,0.852,0.148
roane_wv,WV,Donald Trump,REP,4213,5763,0.731,0.269
summers_wv,WV,Donald Trump,REP,4074,5585,0.729,0.271
taylor_wv,WV,Donald Trump,REP,5477,7383,0.742,0.258
tucker_wv,WV,Donald Trump,REP,2841,3844,0.739,0.261
tyler_wv,WV,Donald Trump,REP,3226,3922,0.823,0.177
upshur_wv,WV,Donald Trump,REP,7771,10221,0.76,0.24
wayne_wv,WV,Donald Trump,REP,12585,16947,0.743,0.257
