county_state,state,candidate_won,party,winner_votes,nonwinner_votes,total_votes,pct_trump,pct_biden
whiting_me,ME,Donald Trump,REP,205,156,361,0.568,0.432
whitneyville_me,ME,Donald Trump,REP,70,60,130,0.538,0.462
acton_me,ME,Donald Trump,REP,930,706,1636,0.568,0.432
berwick_me,ME,Donald Trump,REP,2229,2142,4371,0.51,0.49
buxton_me,ME,Donald Trump,REP,2686,2593,5279,0.509,0.491
cornish_me,ME,Donald Trump,REP,478,466,944,0.506,0.494
dayton_me,ME,Donald Trump,REP,756,625,1381,0.547,0.453
hollis_me,ME,Donald Trump,REP,1535,1360,2895,0.53,0.47
lebanon_me,ME,Donald Trump,REP,2178,1351,3529,0.617,0.383
limerick_me,ME,Donald Trump,REP,948,892,1840,0.515,0.485
limington_me,ME,Donald Trump,REP,1357,941,2298,0.591,0.409
lyman_me,ME,Donald Trump,REP,1537,1407,2944,0.522,0.478
newfield_me,ME,Donald Trump,REP,575,388,963,0.597,0.403
north berwick_me,ME,Donald Trump,REP,1557,1554,3111,0.5,0.5
parsonsfield_me,ME,Donald Trump,REP,564,502,1066,0.529,0.471
shapleigh_me,ME,Donald Trump,REP,1034,755,1789,0.578,0.422
waterboro_me,ME,Donald Trump,REP,2471,2007,4478,0.552,0.448
allegany_md,MD,Donald Trump,REP,20886,9755,30641,0.682,0.318
calvert_md,MD,Donald Trump,REP,25346,23766,49112,0.516,0.484
caroline_md,MD,Donald Trump,REP,10283,5511,15794,0.651,0.349
carroll_md,MD,Donald Trump,REP,60218,40109,100327,0.6,0.4
cecil_md,MD,Donald Trump,REP,29439,18023,47462,0.62,0.38
dorchester_md,MD,Donald Trump,REP,8764,7213,15977,0.549,0.451
garrett_md,MD,Donald Trump,REP,12002,3609,15611,0.769,0.231
harford_md,MD,Donald Trump,REP,80930,67256,148186,0.546,0.454
queen anne's_md,MD,Donald Trump,REP,18741,11549,30290,0.619,0.381
st. mary's_md,MD,Donald Trump,REP,30826,24839,55665,0.554,0.446
somerset_md,MD,Donald Trump,REP,5739,4408,10147,0.566,0.434
washington_md,MD,Donald Trump,REP,40224,27555,67779,0.593,0.407
wicomico_md,MD,Donald Trump,REP,22944,23272,46216,0.496,0.504
worcester_md,MD,Donald Trump,REP,18571,13120,31691,0.586,0.414
acushnet_ma,MA,Donald Trump,REP,3290,2778,6068,0.542,0.458
berkley_ma,MA,Donald Trump,REP,2251,1862,4113,0.547,0.453
dighton_ma,MA,Donald Trump,REP,2473,2251,4724,0.523,0.477
freetown_ma,MA,Donald Trump,REP,2906,2600,5506,0.528,0.472
rehoboth_ma,MA,Donald Trump,REP,4076,3841,7917,0.515,0.485
swansea_ma,MA,Donald Trump,REP,5123,4911,10034,0.511,0.489
middleton_ma,MA,Donald Trump,REP,2966,2892,5858,0.506,0.494
monroe_ma,MA,Donald Trump,REP,31,29,60,0.517,0.483
agawam_ma,MA,Donald Trump,REP,8073,8112,16185,0.499,0.501
blandford_ma,MA,Donald Trump,REP,454,321,775,0.586,0.414
brimfield_ma,MA,Donald Trump,REP,1193,1121,2314,0.516,0.484
chester_ma,MA,Donald Trump,REP,415,329,744,0.558,0.442
granville_ma,MA,Donald Trump,REP,565,425,990,0.571,0.429
hampden_ma,MA,Donald Trump,REP,1713,1626,3339,0.513,0.487
holland_ma,MA,Donald Trump,REP,793,752,1545,0.513,0.487
ludlow_ma,MA,Donald Trump,REP,5695,5689,11384,0.5,0.5
monson_ma,MA,Donald Trump,REP,2588,2587,5175,0.5,0.5
montgomery_ma,MA,Donald Trump,REP,312,252,564,0.553,0.447
palmer_ma,MA,Donald Trump,REP,3240,3263,6503,0.498,0.502
russell_ma,MA,Donald Trump,REP,512,407,919,0.557,0.443
southwick_ma,MA,Donald Trump,REP,3221,2511,5732,0.562,0.438
tolland_ma,MA,Donald Trump,REP,186,142,328,0.567,0.433
wales_ma,MA,Donald Trump,REP,619,468,1087,0.569,0.431
huntington_ma,MA,Donald Trump,REP,593,624,1217,0.487,0.513
ware_ma,MA,Donald Trump,REP,2444,2507,4951,0.494,0.506
ashby_ma,MA,Donald Trump,REP,1008,1015,2023,0.498,0.502
dracut_ma,MA,Donald Trump,REP,8812,9033,17845,0.494,0.506
carver_ma,MA,Donald Trump,REP,3504,3457,6961,0.503,0.497
east bridgewater_ma,MA,Donald Trump,REP,4366,4401,8767,0.498,0.502
halifax_ma,MA,Donald Trump,REP,2398,2476,4874,0.492,0.508
hanson_ma,MA,Donald Trump,REP,3314,3427,6741,0.492,0.508
lakeville_ma,MA,Donald Trump,REP,3778,3545,7323,0.516,0.484
middleborough_ma,MA,Donald Trump,REP,7164,6693,13857,0.517,0.483
rochester_ma,MA,Donald Trump,REP,1991,1842,3833,0.519,0.481
west bridgewater_ma,MA,Donald Trump,REP,2272,2353,4625,0.491,0.509
blackstone_ma,MA,Donald Trump,REP,2560,2575,5135,0.499,0.501
brookfield_ma,MA,Donald Trump,REP,1054,1000,2054,0.513,0.487
charlton_ma,MA,Donald Trump,REP,4127,3995,8122,0.508,0.492
douglas_ma,MA,Donald Trump,REP,2956,2578,5534,0.534,0.466
dudley_ma,MA,Donald Trump,REP,3192,2900,6092,0.524,0.476
east brookfield_ma,MA,Donald Trump,REP,741,624,1365,0.543,0.457
hubbardston_ma,MA,Donald Trump,REP,1442,1485,2927,0.493,0.507
leicester_ma,MA,Donald Trump,REP,3146,3269,6415,0.49,0.51
millville_ma,MA,Donald Trump,REP,976,872,1848,0.528,0.472
new braintree_ma,MA,Donald Trump,REP,337,334,671,0.502,0.498
north brookfield_ma,MA,Donald Trump,REP,1459,1256,2715,0.537,0.463
oakham_ma,MA,Donald Trump,REP,664,593,1257,0.528,0.472
oxford_ma,MA,Donald Trump,REP,3765,3809,7574,0.497,0.503
phillipston_ma,MA,Donald Trump,REP,607,487,1094,0.555,0.445
spencer_ma,MA,Donald Trump,REP,3287,3125,6412,0.513,0.487
templeton_ma,MA,Donald Trump,REP,2289,2206,4495,0.509,0.491
warren_ma,MA,Donald Trump,REP,1375,1224,2599,0.529,0.471
winchendon_ma,MA,Donald Trump,REP,2661,2491,5152,0.516,0.484
alcona_mi,MI,Donald Trump,REP,4848,2216,7064,0.686,0.314
alger_mi,MI,Donald Trump,REP,3014,2114,5128,0.588,0.412
allegan_mi,MI,Donald Trump,REP,41392,25702,67094,0.617,0.383
alpena_mi,MI,Donald Trump,REP,10686,6283,16969,0.63,0.37
antrim_mi,MI,Donald Trump,REP,9748,6201,15949,0.611,0.389
arenac_mi,MI,Donald Trump,REP,5928,2903,8831,0.671,0.329
baraga_mi,MI,Donald Trump,REP,2512,1526,4038,0.622,0.378
barry_mi,MI,Donald Trump,REP,23471,12434,35905,0.654,0.346
bay_mi,MI,Donald Trump,REP,33125,27130,60255,0.55,0.45
benzie_mi,MI,Donald Trump,REP,6601,5661,12262,0.538,0.462
berrien_mi,MI,Donald Trump,REP,43519,38872,82391,0.528,0.472
branch_mi,MI,Donald Trump,REP,14064,6472,20536,0.685,0.315
calhoun_mi,MI,Donald Trump,REP,36221,30060,66281,0.546,0.454
cass_mi,MI,Donald Trump,REP,16699,9517,26216,0.637,0.363
charlevoix_mi,MI,Donald Trump,REP,9841,7159,17000,0.579,0.421
cheboygan_mi,MI,Donald Trump,REP,10186,5682,15868,0.642,0.358
chippewa_mi,MI,Donald Trump,REP,10681,6961,17642,0.605,0.395
clare_mi,MI,Donald Trump,REP,10861,5420,16281,0.667,0.333
clinton_mi,MI,Donald Trump,REP,25098,22829,47927,0.524,0.476
crawford_mi,MI,Donald Trump,REP,5087,2774,7861,0.647,0.353
delta_mi,MI,Donald Trump,REP,13207,7944,21151,0.624,0.376
dickinson_mi,MI,Donald Trump,REP,9617,4972,14589,0.659,0.341
eaton_mi,MI,Donald Trump,REP,31798,32529,64327,0.494,0.506
emmet_mi,MI,Donald Trump,REP,12135,10042,22177,0.547,0.453
gladwin_mi,MI,Donald Trump,REP,9893,4710,14603,0.677,0.323
gogebic_mi,MI,Donald Trump,REP,4600,3666,8266,0.556,0.444
grand traverse_mi,MI,Donald Trump,REP,30502,29734,60236,0.506,0.494
gratiot_mi,MI,Donald Trump,REP,12102,7025,19127,0.633,0.367
hillsdale_mi,MI,Donald Trump,REP,17037,6265,23302,0.731,0.269
houghton_mi,MI,Donald Trump,REP,10378,8123,18501,0.561,0.439
huron_mi,MI,Donald Trump,REP,12731,5706,18437,0.691,0.309
ionia_mi,MI,Donald Trump,REP,20657,11552,32209,0.641,0.359
iosco_mi,MI,Donald Trump,REP,9759,5604,15363,0.635,0.365
iron_mi,MI,Donald Trump,REP,4216,2573,6789,0.621,0.379
isabella_mi,MI,Donald Trump,REP,14815,14606,29421,0.504,0.496
jackson_mi,MI,Donald Trump,REP,47372,33489,80861,0.586,0.414
kalkaska_mi,MI,Donald Trump,REP,7436,3195,10631,0.699,0.301
keweenaw_mi,MI,Donald Trump,REP,862,695,1557,0.554,0.446
lake_mi,MI,Donald Trump,REP,3946,2377,6323,0.624,0.376
lapeer_mi,MI,Donald Trump,REP,35482,17168,52650,0.674,0.326
lenawee_mi,MI,Donald Trump,REP,31541,21834,53375,0.591,0.409
livingston_mi,MI,Donald Trump,REP,76982,50215,127197,0.605,0.395
luce_mi,MI,Donald Trump,REP,2109,892,3001,0.703,0.297
mackinac_mi,MI,Donald Trump,REP,4304,2711,7015,0.614,0.386
macomb_mi,MI,Donald Trump,REP,263863,230393,494256,0.534,0.466
manistee_mi,MI,Donald Trump,REP,8321,6334,14655,0.568,0.432
mason_mi,MI,Donald Trump,REP,10207,7047,17254,0.592,0.408
mecosta_mi,MI,Donald Trump,REP,13267,7782,21049,0.63,0.37
menominee_mi,MI,Donald Trump,REP,8117,4490,12607,0.644,0.356
midland_mi,MI,Donald Trump,REP,27675,21413,49088,0.564,0.436
missaukee_mi,MI,Donald Trump,REP,6648,2107,8755,0.759,0.241
monroe_mi,MI,Donald Trump,REP,52710,34438,87148,0.605,0.395
montcalm_mi,MI,Donald Trump,REP,21815,10285,32100,0.68,0.32
montmorency_mi,MI,Donald Trump,REP,4171,1688,5859,0.712,0.288
newaygo_mi,MI,Donald Trump,REP,18857,8304,27161,0.694,0.306
oceana_mi,MI,Donald Trump,REP,8892,5170,14062,0.632,0.368
ogemaw_mi,MI,Donald Trump,REP,8253,3654,11907,0.693,0.307
ontonagon_mi,MI,Donald Trump,REP,2358,1446,3804,0.62,0.38
osceola_mi,MI,Donald Trump,REP,8928,3401,12329,0.724,0.276
oscoda_mi,MI,Donald Trump,REP,3466,1408,4874,0.711,0.289
otsego_mi,MI,Donald Trump,REP,9779,4978,14757,0.663,0.337
ottawa_mi,MI,Donald Trump,REP,100913,67800,168713,0.598,0.402
presque isle_mi,MI,Donald Trump,REP,5342,3002,8344,0.64,0.36
roscommon_mi,MI,Donald Trump,REP,9670,5348,15018,0.644,0.356
st. clair_mi,MI,Donald Trump,REP,59185,32879,92064,0.643,0.357
st. joseph_mi,MI,Donald Trump,REP,18127,9809,27936,0.649,0.351
sanilac_mi,MI,Donald Trump,REP,16194,6252,22446,0.721,0.279
schoolcraft_mi,MI,Donald Trump,REP,3090,1655,4745,0.651,0.349
shiawassee_mi,MI,Donald Trump,REP,23149,16075,39224,0.59,0.41
tuscola_mi,MI,Donald Trump,REP,20297,9148,29445,0.689,0.311
van buren_mi,MI,Donald Trump,REP,21591,17475,39066,0.553,0.447
wexford_mi,MI,Donald Trump,REP,12102,6163,18265,0.663,0.337
aitkin_mn,MN,Donald Trump,REP,6258,3767,10025,0.624,0.376
anoka_mn,MN,Donald Trump,REP,104902,106230,211132,0.497,0.503
becker_mn,MN,Donald Trump,REP,12438,6963,19401,0.641,0.359
beltrami_mn,MN,Donald Trump,REP,12188,12001,24189,0.504,0.496
benton_mn,MN,Donald Trump,REP,14382,7878,22260,0.646,0.354
big stone_mn,MN,Donald Trump,REP,1863,1111,2974,0.626,0.374
brown_mn,MN,Donald Trump,REP,9552,5083,14635,0.653,0.347
carver_mn,MN,Donald Trump,REP,34009,32352,66361,0.512,0.488
cass_mn,MN,Donald Trump,REP,11620,6669,18289,0.635,0.365
chippewa_mn,MN,Donald Trump,REP,4250,2361,6611,0.643,0.357
chisago_mn,MN,Donald Trump,REP,21916,12654,34570,0.634,0.366
clearwater_mn,MN,Donald Trump,REP,3372,1336,4708,0.716,0.284
cottonwood_mn,MN,Donald Trump,REP,4165,1942,6107,0.682,0.318
crow wing_mn,MN,Donald Trump,REP,25676,14497,40173,0.639,0.361
dodge_mn,MN,Donald Trump,REP,7783,4404,12187,0.639,0.361
douglas_mn,MN,Donald Trump,REP,15799,8366,24165,0.654,0.346
faribault_mn,MN,Donald Trump,REP,5191,2723,7914,0.656,0.344
fillmore_mn,MN,Donald Trump,REP,7301,4840,12141,0.601,0.399
freeborn_mn,MN,Donald Trump,REP,9578,7240,16818,0.57,0.43
goodhue_mn,MN,Donald Trump,REP,16052,12584,28636,0.561,0.439
grant_mn,MN,Donald Trump,REP,2269,1385,3654,0.621,0.379
houston_mn,MN,Donald Trump,REP,6334,5106,11440,0.554,0.446
hubbard_mn,MN,Donald Trump,REP,8202,4763,12965,0.633,0.367
isanti_mn,MN,Donald Trump,REP,16491,7744,24235,0.68,0.32
itasca_mn,MN,Donald Trump,REP,15239,11322,26561,0.574,0.426
jackson_mn,MN,Donald Trump,REP,3948,1871,5819,0.678,0.322
kanabec_mn,MN,Donald Trump,REP,6278,2964,9242,0.679,0.321
kandiyohi_mn,MN,Donald Trump,REP,14437,8930,23367,0.618,0.382
kittson_mn,MN,Donald Trump,REP,1546,1093,2639,0.586,0.414
koochiching_mn,MN,Donald Trump,REP,4131,2791,6922,0.597,0.403
lac qui parle_mn,MN,Donald Trump,REP,2528,1512,4040,0.626,0.374
lake of the woods_mn,MN,Donald Trump,REP,1704,704,2408,0.708,0.292
le sueur_mn,MN,Donald Trump,REP,10775,6043,16818,0.641,0.359
lincoln_mn,MN,Donald Trump,REP,2121,994,3115,0.681,0.319
lyon_mn,MN,Donald Trump,REP,7979,4914,12893,0.619,0.381
mcleod_mn,MN,Donald Trump,REP,13986,6947,20933,0.668,0.332
mahnomen_mn,MN,Donald Trump,REP,1142,1162,2304,0.496,0.504
marshall_mn,MN,Donald Trump,REP,3721,1392,5113,0.728,0.272
martin_mn,MN,Donald Trump,REP,7480,3529,11009,0.679,0.321
meeker_mn,MN,Donald Trump,REP,9359,4170,13529,0.692,0.308
mille lacs_mn,MN,Donald Trump,REP,9952,4737,14689,0.678,0.322
morrison_mn,MN,Donald Trump,REP,14821,4737,19558,0.758,0.242
mower_mn,MN,Donald Trump,REP,10025,9320,19345,0.518,0.482
murray_mn,MN,Donald Trump,REP,3363,1533,4896,0.687,0.313
nobles_mn,MN,Donald Trump,REP,5600,3115,8715,0.643,0.357
norman_mn,MN,Donald Trump,REP,1953,1488,3441,0.568,0.432
otter tail_mn,MN,Donald Trump,REP,23800,12599,36399,0.654,0.346
pennington_mn,MN,Donald Trump,REP,4532,2745,7277,0.623,0.377
pine_mn,MN,Donald Trump,REP,10256,5745,16001,0.641,0.359
pipestone_mn,MN,Donald Trump,REP,3553,1387,4940,0.719,0.281
polk_mn,MN,Donald Trump,REP,9865,5729,15594,0.633,0.367
pope_mn,MN,Donald Trump,REP,4417,2605,7022,0.629,0.371
red lake_mn,MN,Donald Trump,REP,1454,742,2196,0.662,0.338
redwood_mn,MN,Donald Trump,REP,5771,2513,8284,0.697,0.303
renville_mn,MN,Donald Trump,REP,5467,2661,8128,0.673,0.327
rice_mn,MN,Donald Trump,REP,17464,18222,35686,0.489,0.511
rock_mn,MN,Donald Trump,REP,3583,1657,5240,0.684,0.316
roseau_mn,MN,Donald Trump,REP,6065,2356,8421,0.72,0.28
scott_mn,MN,Donald Trump,REP,45872,42093,87965,0.521,0.479
sherburne_mn,MN,Donald Trump,REP,36222,19390,55612,0.651,0.349
sibley_mn,MN,Donald Trump,REP,5864,2588,8452,0.694,0.306
stearns_mn,MN,Donald Trump,REP,50959,33876,84835,0.601,0.399
steele_mn,MN,Donald Trump,REP,12656,8472,21128,0.599,0.401
stevens_mn,MN,Donald Trump,REP,3044,2041,5085,0.599,0.401
swift_mn,MN,Donald Trump,REP,3316,1877,5193,0.639,0.361
todd_mn,MN,Donald Trump,REP,9753,3504,13257,0.736,0.264
traverse_mn,MN,Donald Trump,REP,1172,692,1864,0.629,0.371
wabasha_mn,MN,Donald Trump,REP,8153,4970,13123,0.621,0.379
wadena_mn,MN,Donald Trump,REP,5520,2157,7677,0.719,0.281
waseca_mn,MN,Donald Trump,REP,6624,3765,10389,0.638,0.362
watonwan_mn,MN,Donald Trump,REP,3103,2098,5201,0.597,0.403
wilkin_mn,MN,Donald Trump,REP,2328,1102,3430,0.679,0.321
wright_mn,MN,Donald Trump,REP,51973,30453,82426,0.631,0.369
yellow medicine_mn,MN,Donald Trump,REP,3734,1794,5528,0.675,0.325
alcorn_ms,MS,Donald Trump,REP,12818,2995,15813,0.811,0.189
amite_ms,MS,Donald Trump,REP,4503,2704,7207,0.625,0.375
attala_ms,MS,Donald Trump,REP,5178,3654,8832,0.586,0.414
benton_ms,MS,Donald Trump,REP,2570,1722,4292,0.599,0.401
calhoun_ms,MS,Donald Trump,REP,4625,1970,6595,0.701,0.299
carroll_ms,MS,Donald Trump,REP,3924,1781,5705,0.688,0.312
chickasaw_ms,MS,Donald Trump,REP,4175,3973,8148,0.512,0.488
choctaw_ms,MS,Donald Trump,REP,3001,1224,4225,0.71,0.29
clarke_ms,MS,Donald Trump,REP,5417,2930,8347,0.649,0.351
covington_ms,MS,Donald Trump,REP,5854,3517,9371,0.625,0.375
desoto_ms,MS,Donald Trump,REP,46462,29786,76248,0.609,0.391
forrest_ms,MS,Donald Trump,REP,17290,14435,31725,0.545,0.455
franklin_ms,MS,Donald Trump,REP,2923,1541,4464,0.655,0.345
george_ms,MS,Donald Trump,REP,9713,1351,11064,0.878,0.122
greene_ms,MS,Donald Trump,REP,4794,1022,5816,0.824,0.176
grenada_ms,MS,Donald Trump,REP,6081,4838,10919,0.557,0.443
hancock_ms,MS,Donald Trump,REP,16132,4825,20957,0.77,0.23
harrison_ms,MS,Donald Trump,REP,46822,29043,75865,0.617,0.383
itawamba_ms,MS,Donald Trump,REP,9438,1388,10826,0.872,0.128
jackson_ms,MS,Donald Trump,REP,36295,18328,54623,0.664,0.336
jones_ms,MS,Donald Trump,REP,21226,8865,30091,0.705,0.295
lafayette_ms,MS,Donald Trump,REP,12949,10532,23481,0.551,0.449
lamar_ms,MS,Donald Trump,REP,20704,7822,28526,0.726,0.274
lauderdale_ms,MS,Donald Trump,REP,17967,13299,31266,0.575,0.425
lawrence_ms,MS,Donald Trump,REP,4285,2332,6617,0.648,0.352
leake_ms,MS,Donald Trump,REP,5228,3976,9204,0.568,0.432
lee_ms,MS,Donald Trump,REP,24207,12796,37003,0.654,0.346
lincoln_ms,MS,Donald Trump,REP,11596,5222,16818,0.689,0.311
lowndes_ms,MS,Donald Trump,REP,13800,13474,27274,0.506,0.494
madison_ms,MS,Donald Trump,REP,31091,25244,56335,0.552,0.448
marion_ms,MS,Donald Trump,REP,8273,3921,12194,0.678,0.322
monroe_ms,MS,Donald Trump,REP,11177,6102,17279,0.647,0.353
montgomery_ms,MS,Donald Trump,REP,2917,2161,5078,0.574,0.426
neshoba_ms,MS,Donald Trump,REP,8320,3400,11720,0.71,0.29
newton_ms,MS,Donald Trump,REP,6997,3192,10189,0.687,0.313
panola_ms,MS,Donald Trump,REP,8060,7575,15635,0.516,0.484
pearl river_ms,MS,Donald Trump,REP,19595,4461,24056,0.815,0.185
perry_ms,MS,Donald Trump,REP,4500,1422,5922,0.76,0.24
pontotoc_ms,MS,Donald Trump,REP,11550,2827,14377,0.803,0.197
prentiss_ms,MS,Donald Trump,REP,8370,2291,10661,0.785,0.215
rankin_ms,MS,Donald Trump,REP,50895,19760,70655,0.72,0.28
scott_ms,MS,Donald Trump,REP,6285,4459,10744,0.585,0.415
simpson_ms,MS,Donald Trump,REP,7635,4185,11820,0.646,0.354
smith_ms,MS,Donald Trump,REP,6458,1869,8327,0.776,0.224
stone_ms,MS,Donald Trump,REP,5964,1914,7878,0.757,0.243
tate_ms,MS,Donald Trump,REP,8707,4394,13101,0.665,0.335
tippah_ms,MS,Donald Trump,REP,8054,2048,10102,0.797,0.203
tishomingo_ms,MS,Donald Trump,REP,7933,1214,9147,0.867,0.133
union_ms,MS,Donald Trump,REP,10373,2310,12683,0.818,0.182
walthall_ms,MS,Donald Trump,REP,4220,2902,7122,0.593,0.407
wayne_ms,MS,Donald Trump,REP,6307,3759,10066,0.627,0.373
webster_ms,MS,Donald Trump,REP,4291,1111,5402,0.794,0.206
winston_ms,MS,Donald Trump,REP,5112,4132,9244,0.553,0.447
yalobusha_ms,MS,Donald Trump,REP,3671,2867,6538,0.561,0.439
adair_mo,MO,Donald Trump,REP,6413,3923,10336,0.62,0.38
andrew_mo,MO,Donald Trump,REP,7255,2497,9752,0.744,0.256
atchison_mo,MO,Donald Trump,REP,2199,615,2814,0.781,0.219
audrain_mo,MO,Donald Trump,REP,7732,2924,10656,0.726,0.274
barry_mo,MO,Donald Trump,REP,12425,3173,15598,0.797,0.203
barton_mo,MO,Donald Trump,REP,5168,909,6077,0.85,0.15
bates_mo,MO,Donald Trump,REP,6597,1819,8416,0.784,0.216
benton_mo,MO,Donald Trump,REP,8109,2367,10476,0.774,0.226
bollinger_mo,MO,Donald Trump,REP,5167,816,5983,0.864,0.136
buchanan_mo,MO,Donald Trump,REP,22450,14148,36598,0.613,0.387
butler_mo,MO,Donald Trump,REP,14602,3539,18141,0.805,0.195
caldwell_mo,MO,Donald Trump,REP,3725,957,4682,0.796,0.204
callaway_mo,MO,Donald Trump,REP,14815,6329,21144,0.701,0.299
camden_mo,MO,Donald Trump,REP,18850,5962,24812,0.76,0.24
cape girardeau_mo,MO,Donald Trump,REP,28907,11421,40328,0.717,0.283
carroll_mo,MO,Donald Trump,REP,3706,826,4532,0.818,0.182
carter_mo,MO,Donald Trump,REP,2451,446,2897,0.846,0.154
cass_mo,MO,Donald Trump,REP,37197,20211,57408,0.648,0.352
cedar_mo,MO,Donald Trump,REP,5788,1256,7044,0.822,0.178
chariton_mo,MO,Donald Trump,REP,3111,966,4077,0.763,0.237
christian_mo,MO,Donald Trump,REP,34920,11919,46839,0.746,0.254
clark_mo,MO,Donald Trump,REP,2672,722,3394,0.787,0.213
clay_mo,MO,Donald Trump,REP,64605,61964,126569,0.51,0.49
clinton_mo,MO,Donald Trump,REP,7799,3089,10888,0.716,0.284
cole_mo,MO,Donald Trump,REP,26086,13443,39529,0.66,0.34
cooper_mo,MO,Donald Trump,REP,6272,2421,8693,0.722,0.278
crawford_mo,MO,Donald Trump,REP,8725,2248,10973,0.795,0.205
dade_mo,MO,Donald Trump,REP,3414,705,4119,0.829,0.171
dallas_mo,MO,Donald Trump,REP,6619,1485,8104,0.817,0.183
daviess_mo,MO,Donald Trump,REP,3102,809,3911,0.793,0.207
dekalb_mo,MO,Donald Trump,REP,3828,1015,4843,0.79,0.21
dent_mo,MO,Donald Trump,REP,5987,1155,7142,0.838,0.162
douglas_mo,MO,Donald Trump,REP,5898,1102,7000,0.843,0.157
dunklin_mo,MO,Donald Trump,REP,8135,2284,10419,0.781,0.219
franklin_mo,MO,Donald Trump,REP,38058,15627,53685,0.709,0.291
gasconade_mo,MO,Donald Trump,REP,6222,1701,7923,0.785,0.215
gentry_mo,MO,Donald Trump,REP,2581,656,3237,0.797,0.203
greene_mo,MO,Donald Trump,REP,83630,58170,141800,0.59,0.41
grundy_mo,MO,Donald Trump,REP,3585,852,4437,0.808,0.192
harrison_mo,MO,Donald Trump,REP,3198,628,3826,0.836,0.164
henry_mo,MO,Donald Trump,REP,8027,2761,10788,0.744,0.256
hickory_mo,MO,Donald Trump,REP,3966,1114,5080,0.781,0.219
holt_mo,MO,Donald Trump,REP,1976,367,2343,0.843,0.157
howard_mo,MO,Donald Trump,REP,3553,1539,5092,0.698,0.302
howell_mo,MO,Donald Trump,REP,15181,3469,18650,0.814,0.186
iron_mo,MO,Donald Trump,REP,3596,996,4592,0.783,0.217
jasper_mo,MO,Donald Trump,REP,37728,14624,52352,0.721,0.279
jefferson_mo,MO,Donald Trump,REP,77046,39642,116688,0.66,0.34
johnson_mo,MO,Donald Trump,REP,15489,7634,23123,0.67,0.33
knox_mo,MO,Donald Trump,REP,1486,368,1854,0.802,0.198
laclede_mo,MO,Donald Trump,REP,13762,3031,16793,0.82,0.18
lafayette_mo,MO,Donald Trump,REP,12273,4782,17055,0.72,0.28
lawrence_mo,MO,Donald Trump,REP,14426,3479,17905,0.806,0.194
lewis_mo,MO,Donald Trump,REP,3553,1056,4609,0.771,0.229
lincoln_mo,MO,Donald Trump,REP,21848,7170,29018,0.753,0.247
linn_mo,MO,Donald Trump,REP,4363,1363,5726,0.762,0.238
livingston_mo,MO,Donald Trump,REP,5267,1491,6758,0.779,0.221
mcdonald_mo,MO,Donald Trump,REP,7465,1588,9053,0.825,0.175
macon_mo,MO,Donald Trump,REP,6076,1760,7836,0.775,0.225
madison_mo,MO,Donald Trump,REP,4584,1092,5676,0.808,0.192
maries_mo,MO,Donald Trump,REP,3892,879,4771,0.816,0.184
marion_mo,MO,Donald Trump,REP,9915,3433,13348,0.743,0.257
mercer_mo,MO,Donald Trump,REP,1541,238,1779,0.866,0.134
miller_mo,MO,Donald Trump,REP,10176,2206,12382,0.822,0.178
mississippi_mo,MO,Donald Trump,REP,3537,1219,4756,0.744,0.256
moniteau_mo,MO,Donald Trump,REP,5744,1413,7157,0.803,0.197
monroe_mo,MO,Donald Trump,REP,3477,1006,4483,0.776,0.224
montgomery_mo,MO,Donald Trump,REP,4465,1307,5772,0.774,0.226
morgan_mo,MO,Donald Trump,REP,7442,2045,9487,0.784,0.216
new madrid_mo,MO,Donald Trump,REP,5447,1803,7250,0.751,0.249
newton_mo,MO,Donald Trump,REP,22120,6285,28405,0.779,0.221
nodaway_mo,MO,Donald Trump,REP,6865,3028,9893,0.694,0.306
oregon_mo,MO,Donald Trump,REP,3847,892,4739,0.812,0.188
osage_mo,MO,Donald Trump,REP,6425,1114,7539,0.852,0.148
ozark_mo,MO,Donald Trump,REP,4064,800,4864,0.836,0.164
pemiscot_mo,MO,Donald Trump,REP,4120,1615,5735,0.718,0.282
perry_mo,MO,Donald Trump,REP,7657,1790,9447,0.811,0.189
pettis_mo,MO,Donald Trump,REP,13854,5243,19097,0.725,0.275
phelps_mo,MO,Donald Trump,REP,13480,6088,19568,0.689,0.311
pike_mo,MO,Donald Trump,REP,5863,1832,7695,0.762,0.238
platte_mo,MO,Donald Trump,REP,28917,28353,57270,0.505,0.495
polk_mo,MO,Donald Trump,REP,11850,3214,15064,0.787,0.213
pulaski_mo,MO,Donald Trump,REP,10329,4085,14414,0.717,0.283
putnam_mo,MO,Donald Trump,REP,1984,377,2361,0.84,0.16
ralls_mo,MO,Donald Trump,REP,4396,1266,5662,0.776,0.224
randolph_mo,MO,Donald Trump,REP,8018,2726,10744,0.746,0.254
ray_mo,MO,Donald Trump,REP,8345,3304,11649,0.716,0.284
reynolds_mo,MO,Donald Trump,REP,2733,565,3298,0.829,0.171
ripley_mo,MO,Donald Trump,REP,4839,878,5717,0.846,0.154
st. charles_mo,MO,Donald Trump,REP,128389,93628,222017,0.578,0.422
st. clair_mo,MO,Donald Trump,REP,3932,1042,4974,0.791,0.209
ste. genevieve_mo,MO,Donald Trump,REP,6630,2854,9484,0.699,0.301
st. francois_mo,MO,Donald Trump,REP,20511,7490,28001,0.733,0.267
saline_mo,MO,Donald Trump,REP,6451,3068,9519,0.678,0.322
